Sucursal,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
HUILA,2019-03-01,2019-03,2019-03,840.0,2019-03,18.0,2019-03,4.0,42971.0,285.0,159.0,42949.0,42953.0,9.312504365236421e-05,2019,3
HUILA,2019-04-01,2019-04,2019-04,682.0,2019-04,2.0,2019-04,13.0,43653.0,287.0,172.0,43638.0,43651.0,0.0002978167739570686,2019,4
HUILA,2019-05-01,2019-05,2019-05,602.0,2019-05,11.0,2019-05,6.0,44255.0,298.0,178.0,44238.0,44244.0,0.00013561160835367508,2019,5
HUILA,2019-06-01,2019-06,2019-06,782.0,2019-06,2.0,2019-06,4.0,45037.0,300.0,182.0,45031.0,45035.0,8.881980681692018e-05,2019,6
HUILA,2019-07-01,2019-07,2019-07,705.0,2019-07,2.0,2019-07,13.0,45742.0,302.0,195.0,45727.0,45740.0,0.00028421512898994317,2019,7
HUILA,2019-08-01,2019-08,2019-08,930.0,2019-08,8.0,2019-08,7.0,46672.0,310.0,202.0,46657.0,46664.0,0.00015000857191839532,2019,8
HUILA,2019-09-01,2019-09,2019-09,587.0,2019-09,9.0,2019-09,7.0,47259.0,319.0,209.0,47243.0,47250.0,0.00014814814814814815,2019,9
HUILA,2019-10-01,2019-10,2019-10,548.0,2019-10,6.0,2019-10,3.0,47807.0,325.0,212.0,47798.0,47801.0,6.276019330139537e-05,2019,10
HUILA,2019-11-01,2019-11,2019-11,504.0,2019-11,6.0,2019-11,10.0,48311.0,331.0,222.0,48295.0,48305.0,0.00020701790704895975,2019,11
HUILA,2019-12-01,2019-12,2019-12,548.0,2019-12,3.0,2019-12,5.0,48859.0,334.0,227.0,48851.0,48856.0,0.00010234157524152611,2019,12
HUILA,2020-01-01,2020-01,2020-01,532.0,2020-01,1.0,2020-01,7.0,49391.0,335.0,234.0,49383.0,49390.0,0.00014172909495849362,2020,1
HUILA,2020-02-01,2020-02,2020-02,678.0,2020-02,1.0,2020-02,5.0,50069.0,336.0,239.0,50063.0,50068.0,9.986418470879603e-05,2020,2
HUILA,2020-03-01,2020-03,2020-03,774.0,2020-03,9.0,2020-03,9.0,50843.0,345.0,248.0,50825.0,50834.0,0.000177046858401857,2020,3
HUILA,2020-04-01,2020-04,2020-04,363.0,2020-04,2.0,2020-04,6.0,51206.0,347.0,254.0,51198.0,51204.0,0.00011717834544176236,2020,4
HUILA,2020-05-01,2020-05,2020-05,369.0,,0.0,2020-05,6.0,51575.0,347.0,260.0,51569.0,51575.0,0.00011633543383422201,2020,5
HUILA,2020-06-01,2020-06,2020-06,335.0,2020-06,9.0,2020-06,7.0,51910.0,356.0,267.0,51894.0,51901.0,0.00013487216045933605,2020,6
HUILA,2020-07-01,2020-07,2020-07,328.0,2020-07,7.0,2020-07,7.0,52238.0,363.0,274.0,52224.0,52231.0,0.00013402002642109092,2020,7
HUILA,2020-08-01,2020-08,2020-08,492.0,2020-08,3.0,2020-08,10.0,52730.0,366.0,284.0,52717.0,52727.0,0.00018965615339389686,2020,8
HUILA,2020-09-01,2020-09,2020-09,548.0,2020-09,1.0,2020-09,6.0,53278.0,367.0,290.0,53271.0,53277.0,0.00011261895376991947,2020,9
HUILA,2020-10-01,2020-10,2020-10,461.0,2020-10,9.0,2020-10,14.0,53739.0,376.0,304.0,53716.0,53730.0,0.0002605620696072957,2020,10
HUILA,2020-11-01,2020-11,2020-11,853.0,2020-11,3.0,2020-11,14.0,54592.0,379.0,318.0,54575.0,54589.0,0.0002564619245635568,2020,11
HUILA,2020-12-01,2020-12,2020-12,757.0,,0.0,2020-12,17.0,55349.0,379.0,335.0,55332.0,55349.0,0.0003071419537841695,2020,12
HUILA,2021-01-01,2021-01,2021-01,443.0,2021-01,6.0,2021-01,21.0,55792.0,385.0,356.0,55765.0,55786.0,0.0003764385329652601,2021,1
HUILA,2021-02-01,2021-02,2021-02,720.0,2021-02,2.0,2021-02,12.0,56512.0,387.0,368.0,56498.0,56510.0,0.0002123517961422757,2021,2
HUILA,2021-03-01,2021-03,2021-03,786.0,2021-03,3.0,2021-03,9.0,57298.0,390.0,377.0,57286.0,57295.0,0.0001570817697879396,2021,3
HUILA,2021-04-01,2021-04,2021-04,718.0,2021-04,5.0,2021-04,10.0,58016.0,395.0,387.0,58001.0,58011.0,0.00017238110013618107,2021,4
HUILA,2021-05-01,2021-05,2021-05,550.0,2021-05,1.0,2021-05,10.0,58566.0,396.0,397.0,58555.0,58565.0,0.00017075044821992656,2021,5
HUILA,2021-06-01,2021-06,2021-06,573.0,2021-06,6.0,2021-06,9.0,59139.0,402.0,406.0,59124.0,59133.0,0.00015219927959007662,2021,6
HUILA,2021-07-01,2021-07,2021-07,671.0,2021-07,3.0,2021-07,7.0,59810.0,405.0,413.0,59800.0,59807.0,0.00011704315548347184,2021,7
HUILA,2021-08-01,2021-08,2021-08,580.0,2021-08,2.0,2021-08,9.0,60390.0,407.0,422.0,60379.0,60388.0,0.00014903623236404582,2021,8
HUILA,2021-09-01,2021-09,2021-09,594.0,2021-09,1.0,2021-09,11.0,60984.0,408.0,433.0,60972.0,60983.0,0.00018037813816965383,2021,9
HUILA,2021-10-01,2021-10,2021-10,591.0,2021-10,2.0,2021-10,5.0,61575.0,410.0,438.0,61568.0,61573.0,8.120442401702045e-05,2021,10
HUILA,2021-11-01,2021-11,2021-11,330.0,,0.0,2021-11,8.0,61905.0,410.0,446.0,61897.0,61905.0,0.0001292302721912608,2021,11
HUILA,2021-12-01,2021-12,2021-12,358.0,2021-12,6.0,2021-12,6.0,62263.0,416.0,452.0,62251.0,62257.0,9.637470485246639e-05,2021,12
HUILA,2022-01-01,2022-01,2022-01,1333.0,2022-01,6.0,2022-01,10.0,63596.0,422.0,462.0,63580.0,63590.0,0.00015725743041358704,2022,1
HUILA,2022-02-01,2022-02,2022-02,487.0,2022-02,9.0,2022-02,11.0,64083.0,431.0,473.0,64063.0,64074.0,0.00017167649904797577,2022,2
HUILA,2022-03-01,2022-03,2022-03,382.0,2022-03,7.0,2022-03,4.0,64465.0,438.0,477.0,64454.0,64458.0,6.205591237705172e-05,2022,3
ANTIOQUIA,2015-01-01,2015-01,2015-01,321.0,,0.0,,0.0,321.0,0.0,0.0,321.0,321.0,0.0,2015,1
ANTIOQUIA,2015-02-01,2015-02,2015-02,542.0,,0.0,,0.0,863.0,0.0,0.0,863.0,863.0,0.0,2015,2
ANTIOQUIA,2015-03-01,2015-03,2015-03,841.0,2015-03,1.0,,0.0,1704.0,1.0,0.0,1703.0,1703.0,0.0,2015,3
ANTIOQUIA,2015-04-01,2015-04,2015-04,711.0,,0.0,,0.0,2415.0,1.0,0.0,2415.0,2415.0,0.0,2015,4
ANTIOQUIA,2015-05-01,2015-05,2015-05,1307.0,2015-05,1.0,2015-05,1.0,3722.0,2.0,1.0,3720.0,3721.0,0.0002687449610319806,2015,5
ANTIOQUIA,2015-06-01,2015-06,2015-06,415.0,2015-06,2.0,,0.0,4137.0,4.0,1.0,4135.0,4135.0,0.0,2015,6
ANTIOQUIA,2015-07-01,2015-07,2015-07,731.0,2015-07,13.0,,0.0,4868.0,17.0,1.0,4855.0,4855.0,0.0,2015,7
ANTIOQUIA,2015-08-01,2015-08,2015-08,644.0,2015-08,7.0,2015-08,1.0,5512.0,24.0,2.0,5504.0,5505.0,0.00018165304268846503,2015,8
ANTIOQUIA,2015-09-01,2015-09,2015-09,655.0,2015-09,2.0,2015-09,1.0,6167.0,26.0,3.0,6164.0,6165.0,0.00016220600162206002,2015,9
ANTIOQUIA,2015-10-01,2015-10,2015-10,649.0,2015-10,1.0,2015-10,1.0,6816.0,27.0,4.0,6814.0,6815.0,0.0001467351430667645,2015,10
ANTIOQUIA,2015-11-01,2015-11,2015-11,390.0,2015-11,3.0,2015-11,1.0,7206.0,30.0,5.0,7202.0,7203.0,0.00013883104262113008,2015,11
ANTIOQUIA,2015-12-01,2015-12,2015-12,958.0,2015-12,2.0,,0.0,8164.0,32.0,5.0,8162.0,8162.0,0.0,2015,12
ANTIOQUIA,2016-01-01,2016-01,2016-01,959.0,2016-01,3.0,,0.0,9123.0,35.0,5.0,9120.0,9120.0,0.0,2016,1
ANTIOQUIA,2016-02-01,2016-02,2016-02,607.0,2016-02,8.0,2016-02,1.0,9730.0,43.0,6.0,9721.0,9722.0,0.00010285949393128986,2016,2
ANTIOQUIA,2016-03-01,2016-03,2016-03,430.0,2016-03,3.0,2016-03,1.0,10160.0,46.0,7.0,10156.0,10157.0,9.845426799251748e-05,2016,3
ANTIOQUIA,2016-04-01,2016-04,2016-04,672.0,2016-04,1.0,,0.0,10832.0,47.0,7.0,10831.0,10831.0,0.0,2016,4
ANTIOQUIA,2016-05-01,2016-05,2016-05,580.0,2016-05,1.0,2016-05,1.0,11412.0,48.0,8.0,11410.0,11411.0,8.763473841030585e-05,2016,5
ANTIOQUIA,2016-06-01,2016-06,2016-06,797.0,2016-06,3.0,2016-06,2.0,12209.0,51.0,10.0,12204.0,12206.0,0.00016385384237260363,2016,6
ANTIOQUIA,2016-07-01,2016-07,2016-07,461.0,2016-07,1.0,2016-07,1.0,12670.0,52.0,11.0,12668.0,12669.0,7.893282816323308e-05,2016,7
ANTIOQUIA,2016-08-01,2016-08,2016-08,731.0,2016-08,3.0,2016-08,1.0,13401.0,55.0,12.0,13397.0,13398.0,7.463800567248842e-05,2016,8
ANTIOQUIA,2016-09-01,2016-09,2016-09,497.0,2016-09,4.0,,0.0,13898.0,59.0,12.0,13894.0,13894.0,0.0,2016,9
ANTIOQUIA,2016-10-01,2016-10,2016-10,355.0,2016-10,4.0,2016-10,3.0,14253.0,63.0,15.0,14246.0,14249.0,0.00021054109060284932,2016,10
ANTIOQUIA,2016-11-01,2016-11,2016-11,277.0,2016-11,13.0,,0.0,14530.0,76.0,15.0,14517.0,14517.0,0.0,2016,11
ANTIOQUIA,2016-12-01,2016-12,2016-12,417.0,2016-12,1.0,,0.0,14947.0,77.0,15.0,14946.0,14946.0,0.0,2016,12
ANTIOQUIA,2017-01-01,2017-01,2017-01,298.0,2017-01,4.0,2017-01,1.0,15245.0,81.0,16.0,15240.0,15241.0,6.561249261859458e-05,2017,1
ANTIOQUIA,2017-02-01,2017-02,2017-02,433.0,2017-02,1.0,2017-02,1.0,15678.0,82.0,17.0,15676.0,15677.0,6.378771448618996e-05,2017,2
ANTIOQUIA,2017-03-01,2017-03,2017-03,508.0,2017-03,5.0,,0.0,16186.0,87.0,17.0,16181.0,16181.0,0.0,2017,3
ANTIOQUIA,2017-04-01,2017-04,2017-04,297.0,2017-04,4.0,2017-04,1.0,16483.0,91.0,18.0,16478.0,16479.0,6.068329388919231e-05,2017,4
ANTIOQUIA,2017-05-01,2017-05,2017-05,379.0,2017-05,8.0,2017-05,1.0,16862.0,99.0,19.0,16853.0,16854.0,5.933309600094933e-05,2017,5
ANTIOQUIA,2017-06-01,2017-06,2017-06,663.0,2017-06,2.0,2017-06,2.0,17525.0,101.0,21.0,17521.0,17523.0,0.00011413570735604634,2017,6
ANTIOQUIA,2017-07-01,2017-07,2017-07,724.0,,0.0,2017-07,3.0,18249.0,101.0,24.0,18246.0,18249.0,0.0001643925694558606,2017,7
ANTIOQUIA,2017-08-01,2017-08,2017-08,652.0,2017-08,7.0,2017-08,4.0,18901.0,108.0,28.0,18890.0,18894.0,0.0002117074203450831,2017,8
ANTIOQUIA,2017-09-01,2017-09,2017-09,819.0,2017-09,3.0,2017-09,1.0,19720.0,111.0,29.0,19716.0,19717.0,5.071765481564132e-05,2017,9
ANTIOQUIA,2017-10-01,2017-10,2017-10,567.0,2017-10,2.0,2017-10,3.0,20287.0,113.0,32.0,20282.0,20285.0,0.00014789253142716294,2017,10
ANTIOQUIA,2017-11-01,2017-11,2017-11,605.0,2017-11,3.0,2017-11,3.0,20892.0,116.0,35.0,20886.0,20889.0,0.0001436162573603332,2017,11
ANTIOQUIA,2017-12-01,2017-12,2017-12,461.0,2017-12,5.0,2017-12,3.0,21353.0,121.0,38.0,21345.0,21348.0,0.0001405283867341203,2017,12
ANTIOQUIA,2018-01-01,2018-01,2018-01,268.0,2018-01,1.0,2018-01,1.0,21621.0,122.0,39.0,21619.0,21620.0,4.625346901017576e-05,2018,1
ANTIOQUIA,2018-02-01,2018-02,2018-02,403.0,2018-02,1.0,2018-02,1.0,22024.0,123.0,40.0,22022.0,22023.0,4.540707442219498e-05,2018,2
ANTIOQUIA,2018-03-01,2018-03,2018-03,826.0,2018-03,7.0,2018-03,3.0,22850.0,130.0,43.0,22840.0,22843.0,0.00013133126121787857,2018,3
ANTIOQUIA,2018-04-01,2018-04,2018-04,1250.0,2018-04,11.0,2018-04,5.0,24100.0,141.0,48.0,24084.0,24089.0,0.0002075636182489933,2018,4
ANTIOQUIA,2018-05-01,2018-05,2018-05,2382.0,2018-05,6.0,2018-05,3.0,26482.0,147.0,51.0,26473.0,26476.0,0.0001133101676990482,2018,5
ANTIOQUIA,2018-06-01,2018-06,2018-06,1914.0,2018-06,5.0,2018-06,5.0,28396.0,152.0,56.0,28386.0,28391.0,0.00017611214821598394,2018,6
ANTIOQUIA,2018-07-01,2018-07,2018-07,1550.0,2018-07,7.0,,0.0,29946.0,159.0,56.0,29939.0,29939.0,0.0,2018,7
ANTIOQUIA,2018-08-01,2018-08,2018-08,3406.0,2018-08,582.0,2018-08,6.0,33352.0,741.0,62.0,32764.0,32770.0,0.000183094293561184,2018,8
ANTIOQUIA,2018-09-01,2018-09,2018-09,2122.0,2018-09,25.0,2018-09,4.0,35474.0,766.0,66.0,35445.0,35449.0,0.0001128381618663432,2018,9
ANTIOQUIA,2018-10-01,2018-10,2018-10,1662.0,2018-10,15.0,2018-10,3.0,37136.0,781.0,69.0,37118.0,37121.0,8.081678834083133e-05,2018,10
ANTIOQUIA,2018-11-01,2018-11,2018-11,1060.0,2018-11,10.0,2018-11,9.0,38196.0,791.0,78.0,38177.0,38186.0,0.00023568847221494787,2018,11
ANTIOQUIA,2018-12-01,2018-12,2018-12,1523.0,2018-12,5.0,2018-12,4.0,39719.0,796.0,82.0,39710.0,39714.0,0.00010072014906582061,2018,12
ANTIOQUIA,2019-01-01,2019-01,2019-01,410.0,2019-01,9.0,2019-01,4.0,40129.0,805.0,86.0,40116.0,40120.0,9.970089730807577e-05,2019,1
ANTIOQUIA,2019-02-01,2019-02,2019-02,829.0,2019-02,9.0,2019-02,8.0,40958.0,814.0,94.0,40941.0,40949.0,0.00019536496617744023,2019,2
ANTIOQUIA,2019-03-01,2019-03,2019-03,1043.0,2019-03,2.0,2019-03,6.0,42001.0,816.0,100.0,41993.0,41999.0,0.00014286054429867378,2019,3
ANTIOQUIA,2019-04-01,2019-04,2019-04,287.0,2019-04,10.0,2019-04,3.0,42288.0,826.0,103.0,42275.0,42278.0,7.095889114906098e-05,2019,4
ANTIOQUIA,2019-05-01,2019-05,2019-05,378.0,2019-05,1.0,2019-05,6.0,42666.0,827.0,109.0,42659.0,42665.0,0.0001406304933786476,2019,5
ANTIOQUIA,2019-06-01,2019-06,2019-06,215.0,2019-06,5.0,2019-06,6.0,42881.0,832.0,115.0,42870.0,42876.0,0.0001399384270920795,2019,6
ANTIOQUIA,2019-07-01,2019-07,2019-07,262.0,2019-07,14.0,2019-07,8.0,43143.0,846.0,123.0,43121.0,43129.0,0.0001854900415033968,2019,7
ANTIOQUIA,2019-08-01,2019-08,2019-08,662.0,2019-08,1.0,2019-08,8.0,43805.0,847.0,131.0,43796.0,43804.0,0.00018263172313030774,2019,8
ANTIOQUIA,2019-09-01,2019-09,2019-09,313.0,2019-09,3.0,2019-09,4.0,44118.0,850.0,135.0,44111.0,44115.0,9.067210699308625e-05,2019,9
ANTIOQUIA,2019-10-01,2019-10,2019-10,450.0,2019-10,11.0,2019-10,10.0,44568.0,861.0,145.0,44547.0,44557.0,0.00022443162690486342,2019,10
ANTIOQUIA,2019-11-01,2019-11,2019-11,237.0,2019-11,2.0,2019-11,4.0,44805.0,863.0,149.0,44799.0,44803.0,8.927973573198224e-05,2019,11
ANTIOQUIA,2019-12-01,2019-12,2019-12,175.0,2019-12,15.0,2019-12,8.0,44980.0,878.0,157.0,44957.0,44965.0,0.00017791615701100857,2019,12
ANTIOQUIA,2020-01-01,2020-01,2020-01,232.0,2020-01,3.0,2020-01,2.0,45212.0,881.0,159.0,45207.0,45209.0,4.4238978964365504e-05,2020,1
ANTIOQUIA,2020-02-01,2020-02,2020-02,406.0,2020-02,6.0,2020-02,5.0,45618.0,887.0,164.0,45607.0,45612.0,0.00010962027536613172,2020,2
ANTIOQUIA,2020-03-01,2020-03,2020-03,296.0,2020-03,7.0,2020-03,6.0,45914.0,894.0,170.0,45901.0,45907.0,0.0001306990219356525,2020,3
ANTIOQUIA,2020-04-01,2020-04,2020-04,248.0,,0.0,2020-04,7.0,46162.0,894.0,177.0,46155.0,46162.0,0.00015163987695507127,2020,4
ANTIOQUIA,2020-05-01,2020-05,2020-05,400.0,,0.0,2020-05,2.0,46562.0,894.0,179.0,46560.0,46562.0,4.2953481379665825e-05,2020,5
ANTIOQUIA,2020-06-01,2020-06,2020-06,335.0,2020-06,2.0,2020-06,6.0,46897.0,896.0,185.0,46889.0,46895.0,0.00012794540995841774,2020,6
ANTIOQUIA,2020-07-01,2020-07,2020-07,284.0,2020-07,10.0,2020-07,3.0,47181.0,906.0,188.0,47168.0,47171.0,6.359839732038752e-05,2020,7
ANTIOQUIA,2020-08-01,2020-08,2020-08,374.0,2020-08,3.0,2020-08,7.0,47555.0,909.0,195.0,47545.0,47552.0,0.00014720726783310902,2020,8
ANTIOQUIA,2020-09-01,2020-09,2020-09,297.0,,0.0,2020-09,7.0,47852.0,909.0,202.0,47845.0,47852.0,0.0001462843768285547,2020,9
ANTIOQUIA,2020-10-01,2020-10,2020-10,903.0,2020-10,17.0,2020-10,9.0,48755.0,926.0,211.0,48729.0,48738.0,0.000184660839591284,2020,10
ANTIOQUIA,2020-11-01,2020-11,2020-11,373.0,2020-11,2.0,2020-11,12.0,49128.0,928.0,223.0,49114.0,49126.0,0.0002442698367463258,2020,11
ANTIOQUIA,2020-12-01,2020-12,2020-12,237.0,2020-12,1.0,2020-12,10.0,49365.0,929.0,233.0,49354.0,49364.0,0.00020257677659833077,2020,12
ANTIOQUIA,2021-01-01,2021-01,2021-01,201.0,,0.0,2021-01,12.0,49566.0,929.0,245.0,49554.0,49566.0,0.000242101440503571,2021,1
ANTIOQUIA,2021-02-01,2021-02,2021-02,1047.0,2021-02,1.0,2021-02,11.0,50613.0,930.0,256.0,50601.0,50612.0,0.00021733976132142576,2021,2
ANTIOQUIA,2021-03-01,2021-03,2021-03,218.0,2021-03,1.0,2021-03,10.0,50831.0,931.0,266.0,50820.0,50830.0,0.0001967342120794806,2021,3
ANTIOQUIA,2021-04-01,2021-04,2021-04,126.0,2021-04,1.0,2021-04,9.0,50957.0,932.0,275.0,50947.0,50956.0,0.00017662296883585839,2021,4
ANTIOQUIA,2021-05-01,2021-05,2021-05,185.0,2021-05,1.0,2021-05,12.0,51142.0,933.0,287.0,51129.0,51141.0,0.00023464539215111162,2021,5
ANTIOQUIA,2021-06-01,2021-06,2021-06,97.0,2021-06,7.0,2021-06,11.0,51239.0,940.0,298.0,51221.0,51232.0,0.0002147095565271705,2021,6
ANTIOQUIA,2021-07-01,2021-07,2021-07,620.0,2021-07,2.0,2021-07,12.0,51859.0,942.0,310.0,51845.0,51857.0,0.0002314055961586671,2021,7
ANTIOQUIA,2021-08-01,2021-08,2021-08,124.0,2021-08,1.0,2021-08,13.0,51983.0,943.0,323.0,51969.0,51982.0,0.0002500865684275326,2021,8
ANTIOQUIA,2021-09-01,2021-09,2021-09,1276.0,2021-09,4.0,2021-09,7.0,53259.0,947.0,330.0,53248.0,53255.0,0.00013144305698995398,2021,9
ANTIOQUIA,2021-10-01,2021-10,2021-10,202.0,2021-10,6.0,2021-10,15.0,53461.0,953.0,345.0,53440.0,53455.0,0.00028060985875970443,2021,10
ANTIOQUIA,2021-11-01,2021-11,2021-11,267.0,2021-11,6.0,2021-11,6.0,53728.0,959.0,351.0,53716.0,53722.0,0.0001116860876363501,2021,11
ANTIOQUIA,2021-12-01,2021-12,2021-12,173.0,2021-12,1.0,2021-12,11.0,53901.0,960.0,362.0,53889.0,53900.0,0.00020408163265306123,2021,12
ANTIOQUIA,2022-01-01,2022-01,2022-01,682.0,2022-01,5.0,2022-01,9.0,54583.0,965.0,371.0,54569.0,54578.0,0.00016490160870680494,2022,1
ANTIOQUIA,2022-02-01,2022-02,2022-02,193.0,2022-02,9.0,2022-02,4.0,54776.0,974.0,375.0,54763.0,54767.0,7.303668267387295e-05,2022,2
ANTIOQUIA,2022-03-01,2022-03,2022-03,52.0,2022-03,10.0,2022-03,4.0,54828.0,984.0,379.0,54814.0,54818.0,7.296873289795323e-05,2022,3
CAQUETA,2015-01-01,2015-01,2015-01,1173.0,,0.0,,0.0,1173.0,0.0,0.0,1173.0,1173.0,0.0,2015,1
CAQUETA,2015-02-01,2015-02,2015-02,487.0,2015-02,1.0,,0.0,1660.0,1.0,0.0,1659.0,1659.0,0.0,2015,2
CAQUETA,2015-03-01,2015-03,2015-03,501.0,2015-03,2.0,,0.0,2161.0,3.0,0.0,2159.0,2159.0,0.0,2015,3
CAQUETA,2015-04-01,2015-04,2015-04,187.0,,0.0,,0.0,2348.0,3.0,0.0,2348.0,2348.0,0.0,2015,4
CAQUETA,2015-05-01,2015-05,2015-05,334.0,2015-05,1.0,,0.0,2682.0,4.0,0.0,2681.0,2681.0,0.0,2015,5
CAQUETA,2015-06-01,2015-06,2015-06,196.0,,0.0,,0.0,2878.0,4.0,0.0,2878.0,2878.0,0.0,2015,6
CAQUETA,2015-07-01,2015-07,2015-07,465.0,,0.0,,0.0,3343.0,4.0,0.0,3343.0,3343.0,0.0,2015,7
CAQUETA,2015-08-01,2015-08,2015-08,431.0,2015-08,2.0,,0.0,3774.0,6.0,0.0,3772.0,3772.0,0.0,2015,8
CAQUETA,2015-09-01,2015-09,2015-09,349.0,2015-09,3.0,2015-09,1.0,4123.0,9.0,1.0,4119.0,4120.0,0.00024271844660194174,2015,9
CAQUETA,2015-10-01,2015-10,2015-10,277.0,2015-10,1.0,2015-10,1.0,4400.0,10.0,2.0,4398.0,4399.0,0.00022732439190725165,2015,10
CAQUETA,2015-11-01,2015-11,2015-11,273.0,2015-11,2.0,,0.0,4673.0,12.0,2.0,4671.0,4671.0,0.0,2015,11
CAQUETA,2015-12-01,2015-12,2015-12,489.0,2015-12,1.0,,0.0,5162.0,13.0,2.0,5161.0,5161.0,0.0,2015,12
CAQUETA,2016-01-01,2016-01,2016-01,202.0,2016-01,3.0,,0.0,5364.0,16.0,2.0,5361.0,5361.0,0.0,2016,1
CAQUETA,2016-02-01,2016-02,2016-02,237.0,2016-02,5.0,,0.0,5601.0,21.0,2.0,5596.0,5596.0,0.0,2016,2
CAQUETA,2016-03-01,2016-03,2016-03,435.0,2016-03,9.0,2016-03,1.0,6036.0,30.0,3.0,6026.0,6027.0,0.00016592002654720425,2016,3
CAQUETA,2016-04-01,2016-04,2016-04,267.0,2016-04,2.0,,0.0,6303.0,32.0,3.0,6301.0,6301.0,0.0,2016,4
CAQUETA,2016-05-01,2016-05,2016-05,525.0,2016-05,2.0,2016-05,1.0,6828.0,34.0,4.0,6825.0,6826.0,0.0001464986815118664,2016,5
CAQUETA,2016-06-01,2016-06,2016-06,305.0,2016-06,4.0,2016-06,3.0,7133.0,38.0,7.0,7126.0,7129.0,0.00042081638378454203,2016,6
CAQUETA,2016-07-01,2016-07,2016-07,406.0,2016-07,1.0,2016-07,1.0,7539.0,39.0,8.0,7537.0,7538.0,0.00013266118333775536,2016,7
CAQUETA,2016-08-01,2016-08,2016-08,413.0,2016-08,4.0,,0.0,7952.0,43.0,8.0,7948.0,7948.0,0.0,2016,8
CAQUETA,2016-09-01,2016-09,2016-09,349.0,2016-09,2.0,2016-09,1.0,8301.0,45.0,9.0,8298.0,8299.0,0.00012049644535486203,2016,9
CAQUETA,2016-10-01,2016-10,2016-10,280.0,2016-10,1.0,2016-10,1.0,8581.0,46.0,10.0,8579.0,8580.0,0.00011655011655011655,2016,10
CAQUETA,2016-11-01,2016-11,2016-11,229.0,2016-11,8.0,2016-11,2.0,8810.0,54.0,12.0,8800.0,8802.0,0.00022722108611679165,2016,11
CAQUETA,2016-12-01,2016-12,2016-12,232.0,2016-12,1.0,2016-12,2.0,9042.0,55.0,14.0,9039.0,9041.0,0.00022121446742616967,2016,12
CAQUETA,2017-01-01,2017-01,2017-01,64.0,2017-01,2.0,2017-01,2.0,9106.0,57.0,16.0,9102.0,9104.0,0.0002196836555360281,2017,1
CAQUETA,2017-02-01,2017-02,2017-02,392.0,2017-02,2.0,2017-02,2.0,9498.0,59.0,18.0,9494.0,9496.0,0.00021061499578770007,2017,2
CAQUETA,2017-03-01,2017-03,2017-03,481.0,2017-03,1.0,2017-03,1.0,9979.0,60.0,19.0,9977.0,9978.0,0.00010022048506714773,2017,3
CAQUETA,2017-04-01,2017-04,2017-04,850.0,2017-04,2.0,2017-04,2.0,10829.0,62.0,21.0,10825.0,10827.0,0.00018472337674332686,2017,4
CAQUETA,2017-05-01,2017-05,2017-05,516.0,2017-05,8.0,,0.0,11345.0,70.0,21.0,11337.0,11337.0,0.0,2017,5
CAQUETA,2017-06-01,2017-06,2017-06,433.0,2017-06,1.0,2017-06,3.0,11778.0,71.0,24.0,11774.0,11777.0,0.0002547338031756814,2017,6
CAQUETA,2017-07-01,2017-07,2017-07,413.0,2017-07,2.0,2017-07,3.0,12191.0,73.0,27.0,12186.0,12189.0,0.0002461235540241201,2017,7
CAQUETA,2017-08-01,2017-08,2017-08,818.0,,0.0,2017-08,1.0,13009.0,73.0,28.0,13008.0,13009.0,7.686985932815743e-05,2017,8
CAQUETA,2017-09-01,2017-09,2017-09,520.0,2017-09,2.0,2017-09,2.0,13529.0,75.0,30.0,13525.0,13527.0,0.0001478524432616249,2017,9
CAQUETA,2017-10-01,2017-10,2017-10,588.0,2017-10,4.0,2017-10,5.0,14117.0,79.0,35.0,14108.0,14113.0,0.0003542832849146177,2017,10
CAQUETA,2017-11-01,2017-11,2017-11,521.0,,0.0,,0.0,14638.0,79.0,35.0,14638.0,14638.0,0.0,2017,11
CAQUETA,2017-12-01,2017-12,2017-12,472.0,2017-12,5.0,2017-12,2.0,15110.0,84.0,37.0,15103.0,15105.0,0.000132406487917908,2017,12
CAQUETA,2018-01-01,2018-01,2018-01,553.0,2018-01,5.0,2018-01,2.0,15663.0,89.0,39.0,15656.0,15658.0,0.00012773023374632777,2018,1
CAQUETA,2018-02-01,2018-02,2018-02,641.0,2018-02,3.0,2018-02,3.0,16304.0,92.0,42.0,16298.0,16301.0,0.0001840377890926937,2018,2
CAQUETA,2018-03-01,2018-03,2018-03,632.0,2018-03,2.0,2018-03,5.0,16936.0,94.0,47.0,16929.0,16934.0,0.00029526396598559114,2018,3
CAQUETA,2018-04-01,2018-04,2018-04,677.0,2018-04,2.0,,0.0,17613.0,96.0,47.0,17611.0,17611.0,0.0,2018,4
CAQUETA,2018-05-01,2018-05,2018-05,708.0,2018-05,3.0,2018-05,2.0,18321.0,99.0,49.0,18316.0,18318.0,0.00010918222513374823,2018,5
CAQUETA,2018-06-01,2018-06,2018-06,659.0,2018-06,6.0,2018-06,2.0,18980.0,105.0,51.0,18972.0,18974.0,0.00010540739959945188,2018,6
CAQUETA,2018-07-01,2018-07,2018-07,537.0,2018-07,8.0,2018-07,4.0,19517.0,113.0,55.0,19505.0,19509.0,0.0002050335742477831,2018,7
