,YEAR,MONTH,Rate Death per 100000 inhabitants,DEPARTMENT,dateInt,Date,Year_Month,Death Rate
561,2023,10,12.968805593120962,BOGOTA D.C.,2023101,2023-10-01,2023-10,0.00012968805593120962
562,2023,11,27.224747058118894,BOGOTA D.C.,2023111,2023-11-01,2023-11,0.0002722474705811889
563,2023,12,20.710726552953314,BOGOTA D.C.,2023121,2023-12-01,2023-12,0.00020710726552953314
564,2023,1,19.25872106738611,HUILA,2023011,2023-01-01,2023-01,0.0001925872106738611
565,2023,2,15.039153056383032,HUILA,2023021,2023-02-01,2023-02,0.00015039153056383033
566,2023,3,9.853437866996448,HUILA,2023031,2023-03-01,2023-03,9.853437866996447e-05
567,2023,4,40.12751314287647,HUILA,2023041,2023-04-01,2023-04,0.00040127513142876466
568,2023,5,14.739712100604525,HUILA,2023051,2023-05-01,2023-05,0.00014739712100604526
569,2023,6,10.738213427953143,HUILA,2023061,2023-06-01,2023-06,0.00010738213427953143
570,2023,7,21.701498337156227,HUILA,2023071,2023-07-01,2023-07,0.0002170149833715623
571,2023,8,32.25238418478374,HUILA,2023081,2023-08-01,2023-08,0.00032252384184783744
572,2023,9,35.249472802181174,HUILA,2023091,2023-09-01,2023-09,0.00035249472802181174
573,2023,10,15.597014831576212,HUILA,2023101,2023-10-01,2023-10,0.0001559701483157621
574,2023,11,27.46717974143568,HUILA,2023111,2023-11-01,2023-11,0.0002746717974143568
575,2023,12,10.132438407334774,HUILA,2023121,2023-12-01,2023-12,0.00010132438407334775
576,2023,1,20.045044885770288,NARIÑO,2023011,2023-01-01,2023-01,0.00020045044885770287
577,2023,2,10.661221971876516,NARIÑO,2023021,2023-02-01,2023-02,0.00010661221971876517
578,2023,3,23.38924178838078,NARIÑO,2023031,2023-03-01,2023-03,0.0002338924178838078
579,2023,4,32.35345034341866,NARIÑO,2023041,2023-04-01,2023-04,0.0003235345034341866
580,2023,5,39.75084802809499,NARIÑO,2023051,2023-05-01,2023-05,0.0003975084802809499
581,2023,6,34.3393377563167,NARIÑO,2023061,2023-06-01,2023-06,0.00034339337756316703
582,2023,7,44.53166431919301,NARIÑO,2023071,2023-07-01,2023-07,0.0004453166431919301
583,2023,8,10.391618000601984,NARIÑO,2023081,2023-08-01,2023-08,0.00010391618000601984
584,2023,9,14.185416121239973,NARIÑO,2023091,2023-09-01,2023-09,0.00014185416121239973
585,2023,10,20.122700780388225,NARIÑO,2023101,2023-10-01,2023-10,0.00020122700780388225
586,2023,11,12.75067016508524,NARIÑO,2023111,2023-11-01,2023-11,0.0001275067016508524
587,2023,12,13.320019768660922,NARIÑO,2023121,2023-12-01,2023-12,0.00013320019768660923
588,2023,1,7.917455946765538,SANTANDER,2023011,2023-01-01,2023-01,7.917455946765539e-05
589,2023,2,34.525584098429896,SANTANDER,2023021,2023-02-01,2023-02,0.00034525584098429895
590,2023,3,5.563495664121693,SANTANDER,2023031,2023-03-01,2023-03,5.5634956641216936e-05
591,2023,4,9.732300532974604,SANTANDER,2023041,2023-04-01,2023-04,9.732300532974603e-05
592,2023,5,10.382839131090826,SANTANDER,2023051,2023-05-01,2023-05,0.00010382839131090826
593,2023,6,20.37537280650544,SANTANDER,2023061,2023-06-01,2023-06,0.00020375372806505438
594,2023,7,23.30661144987636,SANTANDER,2023071,2023-07-01,2023-07,0.00023306611449876361
595,2023,8,14.720972349213923,SANTANDER,2023081,2023-08-01,2023-08,0.00014720972349213922
596,2023,9,7.843008673522673,SANTANDER,2023091,2023-09-01,2023-09,7.843008673522673e-05
597,2023,10,16.605930850467757,SANTANDER,2023101,2023-10-01,2023-10,0.00016605930850467756
598,2023,11,6.314942285490574,SANTANDER,2023111,2023-11-01,2023-11,6.314942285490574e-05
599,2023,12,6.727866230345499,SANTANDER,2023121,2023-12-01,2023-12,6.727866230345499e-05
600,2023,1,51.45271014510652,TOLIMA,2023011,2023-01-01,2023-01,0.0005145271014510652
601,2023,2,48.97702484719302,TOLIMA,2023021,2023-02-01,2023-02,0.0004897702484719303
602,2023,3,41.66273852052621,TOLIMA,2023031,2023-03-01,2023-03,0.0004166273852052621
603,2023,4,52.889612183983765,TOLIMA,2023041,2023-04-01,2023-04,0.0005288961218398376
604,2023,5,40.671418603514695,TOLIMA,2023051,2023-05-01,2023-05,0.00040671418603514695
605,2023,6,33.63488549471463,TOLIMA,2023061,2023-06-01,2023-06,0.0003363488549471463
606,2023,7,54.050661977407785,TOLIMA,2023071,2023-07-01,2023-07,0.0005405066197740778
607,2023,8,89.6219409988667,TOLIMA,2023081,2023-08-01,2023-08,0.000896219409988667
608,2023,9,34.461298318537075,TOLIMA,2023091,2023-09-01,2023-09,0.00034461298318537074
609,2023,10,30.571636175511365,TOLIMA,2023101,2023-10-01,2023-10,0.00030571636175511364
610,2023,11,26.94099769327951,TOLIMA,2023111,2023-11-01,2023-11,0.0002694099769327951
611,2023,12,23.748563512877315,TOLIMA,2023121,2023-12-01,2023-12,0.00023748563512877315
612,2023,1,24.77758855261998,VALLE DEL CAUCA,2023011,2023-01-01,2023-01,0.00024777588552619983
613,2023,2,31.345432528556103,VALLE DEL CAUCA,2023021,2023-02-01,2023-02,0.00031345432528556103
614,2023,3,58.28728961581339,VALLE DEL CAUCA,2023031,2023-03-01,2023-03,0.0005828728961581339
615,2023,4,26.823594447514846,VALLE DEL CAUCA,2023041,2023-04-01,2023-04,0.00026823594447514845
616,2023,5,57.65132791162162,VALLE DEL CAUCA,2023051,2023-05-01,2023-05,0.0005765132791162162
617,2023,6,31.362163579943985,VALLE DEL CAUCA,2023061,2023-06-01,2023-06,0.00031362163579943983
618,2023,7,46.28751793831174,VALLE DEL CAUCA,2023071,2023-07-01,2023-07,0.00046287517938311737
619,2023,8,16.60832458402953,VALLE DEL CAUCA,2023081,2023-08-01,2023-08,0.00016608324584029528
620,2023,9,42.46783528908089,VALLE DEL CAUCA,2023091,2023-09-01,2023-09,0.00042467835289080886
621,2023,10,26.27004223805244,VALLE DEL CAUCA,2023101,2023-10-01,2023-10,0.0002627004223805244
622,2023,11,27.470848879691086,VALLE DEL CAUCA,2023111,2023-11-01,2023-11,0.00027470848879691085
623,2023,12,9.269315170689374,VALLE DEL CAUCA,2023121,2023-12-01,2023-12,9.269315170689374e-05
624,2023,1,25.665944733881823,ANTIOQUIA,2023011,2023-01-01,2023-01,0.00025665944733881823
625,2023,2,30.753840529485547,ANTIOQUIA,2023021,2023-02-01,2023-02,0.00030753840529485545
626,2023,3,26.904167330038927,ANTIOQUIA,2023031,2023-03-01,2023-03,0.00026904167330038927
627,2023,4,28.43209858849629,ANTIOQUIA,2023041,2023-04-01,2023-04,0.00028432098588496293
628,2023,5,20.09590557562968,ANTIOQUIA,2023051,2023-05-01,2023-05,0.00020095905575629678
629,2023,6,22.325341467870626,ANTIOQUIA,2023061,2023-06-01,2023-06,0.00022325341467870625
630,2023,7,22.57686347121863,ANTIOQUIA,2023071,2023-07-01,2023-07,0.0002257686347121863
631,2023,8,37.56975858134876,ANTIOQUIA,2023081,2023-08-01,2023-08,0.0003756975858134876
632,2023,9,27.27509612403609,ANTIOQUIA,2023091,2023-09-01,2023-09,0.0002727509612403609
633,2023,10,31.791882586431477,ANTIOQUIA,2023101,2023-10-01,2023-10,0.00031791882586431475
634,2023,11,14.531984018742213,ANTIOQUIA,2023111,2023-11-01,2023-11,0.00014531984018742214
635,2023,12,32.72467827323189,ANTIOQUIA,2023121,2023-12-01,2023-12,0.00032724678273231885
636,2023,1,33.05143759214209,NACIONAL,2023011,2023-01-01,2023-01,0.00033051437592142096
637,2023,2,25.110373092164856,NACIONAL,2023021,2023-02-01,2023-02,0.0002511037309216486
638,2023,3,21.934527912214016,NACIONAL,2023031,2023-03-01,2023-03,0.00021934527912214016
639,2023,4,32.1110773026978,NACIONAL,2023041,2023-04-01,2023-04,0.00032111077302697803
640,2023,5,33.68472612601809,NACIONAL,2023051,2023-05-01,2023-05,0.0003368472612601809
641,2023,6,37.02612680752399,NACIONAL,2023061,2023-06-01,2023-06,0.0003702612680752399
642,2023,7,38.43388070741295,NACIONAL,2023071,2023-07-01,2023-07,0.00038433880707412955
643,2023,8,29.360275743400067,NACIONAL,2023081,2023-08-01,2023-08,0.0002936027574340007
644,2023,9,20.586096787242923,NACIONAL,2023091,2023-09-01,2023-09,0.00020586096787242924
645,2023,10,19.58145344079154,NACIONAL,2023101,2023-10-01,2023-10,0.00019581453440791543
646,2023,11,19.808853252657432,NACIONAL,2023111,2023-11-01,2023-11,0.00019808853252657432
647,2023,12,19.15260828378028,NACIONAL,2023121,2023-12-01,2023-12,0.00019152608283780277
648,2024,1,18.707447570553107,ATLANTICO,2024011,2024-01-01,2024-01,0.00018707447570553108
649,2024,2,17.492595466423953,ATLANTICO,2024021,2024-02-01,2024-02,0.00017492595466423954
650,2024,3,12.65607093330913,ATLANTICO,2024031,2024-03-01,2024-03,0.0001265607093330913
651,2024,4,15.21026897415331,ATLANTICO,2024041,2024-04-01,2024-04,0.0001521026897415331
652,2024,5,33.64326926997557,ATLANTICO,2024051,2024-05-01,2024-05,0.0003364326926997557
653,2024,6,46.55256318594224,ATLANTICO,2024061,2024-06-01,2024-06,0.0004655256318594224
654,2024,7,24.61946283250994,ATLANTICO,2024071,2024-07-01,2024-07,0.0002461946283250994
655,2024,8,33.36346695721192,ATLANTICO,2024081,2024-08-01,2024-08,0.0003336346695721192
656,2024,9,6.121341728896028,ATLANTICO,2024091,2024-09-01,2024-09,6.121341728896029e-05
657,2024,10,9.748836162353024,ATLANTICO,2024101,2024-10-01,2024-10,9.748836162353025e-05
658,2024,11,5.428799161856104,ATLANTICO,2024111,2024-11-01,2024-11,5.4287991618561044e-05
659,2024,12,7.092497433604773,ATLANTICO,2024121,2024-12-01,2024-12,7.092497433604773e-05
660,2024,1,43.66074895982872,BOGOTA D.C.,2024011,2024-01-01,2024-01,0.00043660748959828725
661,2024,2,23.902365531047906,BOGOTA D.C.,2024021,2024-02-01,2024-02,0.00023902365531047905
662,2024,3,33.23947692346199,BOGOTA D.C.,2024031,2024-03-01,2024-03,0.0003323947692346199
663,2024,4,18.33063321897872,BOGOTA D.C.,2024041,2024-04-01,2024-04,0.00018330633218978718
664,2024,5,26.39988420525234,BOGOTA D.C.,2024051,2024-05-01,2024-05,0.0002639988420525234
665,2024,6,54.03312837101917,BOGOTA D.C.,2024061,2024-06-01,2024-06,0.0005403312837101916
666,2024,7,30.005753295141883,BOGOTA D.C.,2024071,2024-07-01,2024-07,0.00030005753295141884
667,2024,8,28.86097098777945,BOGOTA D.C.,2024081,2024-08-01,2024-08,0.0002886097098777945
668,2024,9,25.27670210743574,BOGOTA D.C.,2024091,2024-09-01,2024-09,0.00025276702107435736
669,2024,10,13.41721708496375,BOGOTA D.C.,2024101,2024-10-01,2024-10,0.0001341721708496375
670,2024,11,34.148906444853466,BOGOTA D.C.,2024111,2024-11-01,2024-11,0.00034148906444853467
671,2024,12,22.98766399692338,BOGOTA D.C.,2024121,2024-12-01,2024-12,0.0002298766399692338
672,2024,1,20.643596935613864,HUILA,2024011,2024-01-01,2024-01,0.00020643596935613864
673,2024,2,15.311037756946426,HUILA,2024021,2024-02-01,2024-02,0.00015311037756946425
674,2024,3,9.020308046085626,HUILA,2024031,2024-03-01,2024-03,9.020308046085626e-05
675,2024,4,54.78779441286279,HUILA,2024041,2024-04-01,2024-04,0.0005478779441286279
676,2024,5,15.556637708963493,HUILA,2024051,2024-05-01,2024-05,0.00015556637708963493
677,2024,6,10.009726733586334,HUILA,2024061,2024-06-01,2024-06,0.00010009726733586334
678,2024,7,25.341624839150093,HUILA,2024071,2024-07-01,2024-07,0.0002534162483915009
679,2024,8,41.97777960592226,HUILA,2024081,2024-08-01,2024-08,0.0004197777960592226
680,2024,9,47.027874174073226,HUILA,2024091,2024-09-01,2024-09,0.0004702787417407323
681,2024,10,17.19914159875164,HUILA,2024101,2024-10-01,2024-10,0.0001719914159875164
682,2024,11,32.95614978467594,HUILA,2024111,2024-11-01,2024-11,0.00032956149784675934
683,2024,12,9.092078909287324,HUILA,2024121,2024-12-01,2024-12,9.092078909287324e-05
684,2024,1,19.024967156965,NARIÑO,2024011,2024-01-01,2024-01,0.00019024967156965002
685,2024,2,9.13010611943881,NARIÑO,2024021,2024-02-01,2024-02,9.130106119438811e-05
686,2024,3,24.30403070181976,NARIÑO,2024031,2024-03-01,2024-03,0.0002430403070181976
687,2024,4,36.67065521865215,NARIÑO,2024041,2024-04-01,2024-04,0.0003667065521865215
688,2024,5,44.13179759178666,NARIÑO,2024051,2024-05-01,2024-05,0.0004413179759178666
689,2024,6,34.6026553212407,NARIÑO,2024061,2024-06-01,2024-06,0.00034602655321240697
690,2024,7,52.03091779353866,NARIÑO,2024071,2024-07-01,2024-07,0.0005203091779353866
691,2024,8,8.457214095678104,NARIÑO,2024081,2024-08-01,2024-08,8.457214095678104e-05
692,2024,9,14.62590182521797,NARIÑO,2024091,2024-09-01,2024-09,0.0001462590182521797
693,2024,10,21.35642622680629,NARIÑO,2024101,2024-10-01,2024-10,0.0002135642622680629
694,2024,11,11.977082574594176,NARIÑO,2024111,2024-11-01,2024-11,0.00011977082574594176
695,2024,12,11.83906594964899,NARIÑO,2024121,2024-12-01,2024-12,0.0001183906594964899
696,2024,1,6.532863873438874,SANTANDER,2024011,2024-01-01,2024-01,6.532863873438874e-05
697,2024,2,34.90538658679314,SANTANDER,2024021,2024-02-01,2024-02,0.00034905386586793144
698,2024,3,3.823301337767055,SANTANDER,2024031,2024-03-01,2024-03,3.823301337767055e-05
699,2024,4,7.778441886556322,SANTANDER,2024041,2024-04-01,2024-04,7.778441886556322e-05
700,2024,5,8.136799086286464,SANTANDER,2024051,2024-05-01,2024-05,8.136799086286464e-05
701,2024,6,18.970573180839093,SANTANDER,2024061,2024-06-01,2024-06,0.00018970573180839093
702,2024,7,22.9782204543828,SANTANDER,2024071,2024-07-01,2024-07,0.000229782204543828
703,2024,8,13.414216732355118,SANTANDER,2024081,2024-08-01,2024-08,0.0001341421673235512
704,2024,9,5.832751338358,SANTANDER,2024091,2024-09-01,2024-09,5.8327513383580004e-05
705,2024,10,15.587650879326755,SANTANDER,2024101,2024-10-01,2024-10,0.00015587650879326755
706,2024,11,4.778921861545617,SANTANDER,2024111,2024-11-01,2024-11,4.778921861545617e-05
707,2024,12,4.947480827436935,SANTANDER,2024121,2024-12-01,2024-12,4.9474808274369345e-05
708,2024,1,61.08200399025182,TOLIMA,2024011,2024-01-01,2024-01,0.0006108200399025182
709,2024,2,58.10541644167296,TOLIMA,2024021,2024-02-01,2024-02,0.0005810541644167296
710,2024,3,51.91937677019211,TOLIMA,2024031,2024-03-01,2024-03,0.0005191937677019211
711,2024,4,67.41904842981711,TOLIMA,2024041,2024-04-01,2024-04,0.0006741904842981711
712,2024,5,49.289901660609424,TOLIMA,2024051,2024-05-01,2024-05,0.0004928990166060942
713,2024,6,38.251920365595815,TOLIMA,2024061,2024-06-01,2024-06,0.00038251920365595815
714,2024,7,65.00293644928394,TOLIMA,2024071,2024-07-01,2024-07,0.0006500293644928393
715,2024,8,126.75222271462992,TOLIMA,2024081,2024-08-01,2024-08,0.0012675222271462993
716,2024,9,37.338968827176544,TOLIMA,2024091,2024-09-01,2024-09,0.00037338968827176544
717,2024,10,33.13068982095914,TOLIMA,2024101,2024-10-01,2024-10,0.0003313068982095914
718,2024,11,28.485220385063105,TOLIMA,2024111,2024-11-01,2024-11,0.000284852203850631
719,2024,12,24.21950527388344,TOLIMA,2024121,2024-12-01,2024-12,0.00024219505273883439
720,2024,1,24.182821245211517,VALLE DEL CAUCA,2024011,2024-01-01,2024-01,0.00024182821245211518
721,2024,2,33.45836675485849,VALLE DEL CAUCA,2024021,2024-02-01,2024-02,0.0003345836675485849
722,2024,3,73.58849010344612,VALLE DEL CAUCA,2024031,2024-03-01,2024-03,0.0007358849010344611
723,2024,4,27.89437001108502,VALLE DEL CAUCA,2024041,2024-04-01,2024-04,0.0002789437001108502
724,2024,5,73.26605442180195,VALLE DEL CAUCA,2024051,2024-05-01,2024-05,0.0007326605442180195
725,2024,6,33.806201912725534,VALLE DEL CAUCA,2024061,2024-06-01,2024-06,0.00033806201912725537
726,2024,7,51.45409050081152,VALLE DEL CAUCA,2024071,2024-07-01,2024-07,0.0005145409050081152
727,2024,8,16.700600827641438,VALLE DEL CAUCA,2024081,2024-08-01,2024-08,0.00016700600827641436
728,2024,9,50.0208821579668,VALLE DEL CAUCA,2024091,2024-09-01,2024-09,0.000500208821579668
729,2024,10,27.901254958324454,VALLE DEL CAUCA,2024101,2024-10-01,2024-10,0.00027901254958324456
730,2024,11,29.457563196185426,VALLE DEL CAUCA,2024111,2024-11-01,2024-11,0.00029457563196185426
731,2024,12,8.29360155868972,VALLE DEL CAUCA,2024121,2024-12-01,2024-12,8.293601558689719e-05
732,2024,1,31.344953346723493,ANTIOQUIA,2024011,2024-01-01,2024-01,0.00031344953346723495
733,2024,2,35.84968700596776,ANTIOQUIA,2024021,2024-02-01,2024-02,0.0003584968700596776
734,2024,3,28.98579410592388,ANTIOQUIA,2024031,2024-03-01,2024-03,0.0002898579410592388
735,2024,4,32.23350556023906,ANTIOQUIA,2024041,2024-04-01,2024-04,0.0003223350556023906
736,2024,5,21.71521760384172,ANTIOQUIA,2024051,2024-05-01,2024-05,0.00021715217603841718
737,2024,6,22.32929412461579,ANTIOQUIA,2024061,2024-06-01,2024-06,0.00022329294124615788
738,2024,7,23.565251216261608,ANTIOQUIA,2024071,2024-07-01,2024-07,0.00023565251216261607
739,2024,8,41.51786319491595,ANTIOQUIA,2024081,2024-08-01,2024-08,0.0004151786319491595
740,2024,9,31.94373164537153,ANTIOQUIA,2024091,2024-09-01,2024-09,0.0003194373164537153
741,2024,10,33.32469821472433,ANTIOQUIA,2024101,2024-10-01,2024-10,0.0003332469821472433
742,2024,11,13.083324757908352,ANTIOQUIA,2024111,2024-11-01,2024-11,0.00013083324757908352
743,2024,12,35.67280617229992,ANTIOQUIA,2024121,2024-12-01,2024-12,0.0003567280617229992
744,2024,1,37.68504303534225,NACIONAL,2024011,2024-01-01,2024-01,0.00037685043035342247
745,2024,2,27.80757040909305,NACIONAL,2024021,2024-02-01,2024-02,0.0002780757040909305
746,2024,3,23.218213611900765,NACIONAL,2024031,2024-03-01,2024-03,0.00023218213611900766
747,2024,4,37.32325499382814,NACIONAL,2024041,2024-04-01,2024-04,0.00037323254993828136
748,2024,5,39.04299252402932,NACIONAL,2024051,2024-05-01,2024-05,0.0003904299252402932
749,2024,6,43.27242463481593,NACIONAL,2024061,2024-06-01,2024-06,0.00043272424634815926
750,2024,7,45.50960111607635,NACIONAL,2024071,2024-07-01,2024-07,0.00045509601116076344
751,2024,8,33.03125099478589,NACIONAL,2024081,2024-08-01,2024-08,0.00033031250994785893
752,2024,9,21.912128790031137,NACIONAL,2024091,2024-09-01,2024-09,0.00021912128790031136
753,2024,10,20.509053849876327,NACIONAL,2024101,2024-10-01,2024-10,0.00020509053849876327
754,2024,11,20.87595044008428,NACIONAL,2024111,2024-11-01,2024-11,0.00020875950440084283
755,2024,12,19.263245149906293,NACIONAL,2024121,2024-12-01,2024-12,0.00019263245149906294
756,2025,1,19.777558263954383,ATLANTICO,2025011,2025-01-01,2025-01,0.00019777558263954384
757,2025,2,17.279896777529668,ATLANTICO,2025021,2025-02-01,2025-02,0.0001727989677752967
758,2025,3,11.943738847081503,ATLANTICO,2025031,2025-03-01,2025-03,0.00011943738847081503
759,2025,4,14.58514404950516,ATLANTICO,2025041,2025-04-01,2025-04,0.0001458514404950516
760,2025,5,39.0459388912553,ATLANTICO,2025051,2025-05-01,2025-05,0.00039045938891255294
761,2025,6,57.14328554659805,ATLANTICO,2025061,2025-06-01,2025-06,0.0005714328554659805
762,2025,7,26.82244707625888,ATLANTICO,2025071,2025-07-01,2025-07,0.0002682244707625888
763,2025,8,38.10796373930954,ATLANTICO,2025081,2025-08-01,2025-08,0.0003810796373930954
764,2025,9,5.499837564644937,ATLANTICO,2025091,2025-09-01,2025-09,5.4998375646449376e-05
765,2025,10,8.89646663830008,ATLANTICO,2025101,2025-10-01,2025-10,8.896466638300079e-05
766,2025,11,4.4310168141815724,ATLANTICO,2025111,2025-11-01,2025-11,4.4310168141815725e-05
767,2025,12,6.010644906541076,ATLANTICO,2025121,2025-12-01,2025-12,6.010644906541076e-05
768,2025,1,54.8720440317012,BOGOTA D.C.,2025011,2025-01-01,2025-01,0.000548720440317012
769,2025,2,28.13784653636926,BOGOTA D.C.,2025021,2025-02-01,2025-02,0.0002813784653636926
770,2025,3,40.78699056690437,BOGOTA D.C.,2025031,2025-03-01,2025-03,0.0004078699056690437
771,2025,4,19.933148418809942,BOGOTA D.C.,2025041,2025-04-01,2025-04,0.0001993314841880994
772,2025,5,30.28807425345505,BOGOTA D.C.,2025051,2025-05-01,2025-05,0.0003028807425345505
773,2025,6,71.73206058651917,BOGOTA D.C.,2025061,2025-06-01,2025-06,0.0007173206058651917
774,2025,7,34.85766140863434,BOGOTA D.C.,2025071,2025-07-01,2025-07,0.0003485766140863434
775,2025,8,33.476125709144114,BOGOTA D.C.,2025081,2025-08-01,2025-08,0.0003347612570914411
776,2025,9,29.26703639660472,BOGOTA D.C.,2025091,2025-09-01,2025-09,0.0002926703639660472
777,2025,10,13.913186639036589,BOGOTA D.C.,2025101,2025-10-01,2025-10,0.00013913186639036588
778,2025,11,42.93302072698914,BOGOTA D.C.,2025111,2025-11-01,2025-11,0.0004293302072698914
779,2025,12,25.573845935717326,BOGOTA D.C.,2025121,2025-12-01,2025-12,0.00025573845935717327
780,2025,1,22.167112194985528,HUILA,2025011,2025-01-01,2025-01,0.00022167112194985527
781,2025,2,15.615349045919531,HUILA,2025021,2025-02-01,2025-02,0.0001561534904591953
782,2025,3,8.272195246993268,HUILA,2025031,2025-03-01,2025-03,8.272195246993269e-05
783,2025,4,74.93612124287021,HUILA,2025041,2025-04-01,2025-04,0.0007493612124287022
784,2025,5,16.44781813549705,HUILA,2025051,2025-05-01,2025-05,0.0001644781813549705
785,2025,6,9.34712890120383,HUILA,2025061,2025-06-01,2025-06,9.34712890120383e-05
786,2025,7,29.644560452913776,HUILA,2025071,2025-07-01,2025-07,0.00029644560452913774
787,2025,8,54.73220215899895,HUILA,2025081,2025-08-01,2025-08,0.0005473220215899895
788,2025,9,62.85269292652296,HUILA,2025091,2025-09-01,2025-09,0.0006285269292652297
789,2025,10,18.999312215719723,HUILA,2025101,2025-10-01,2025-10,0.00018999312215719724
790,2025,11,39.61181000189805,HUILA,2025111,2025-11-01,2025-11,0.0003961181000189805
791,2025,12,8.172938685046843,HUILA,2025121,2025-12-01,2025-12,8.172938685046842e-05
792,2025,1,18.06387768879244,NARIÑO,2025011,2025-01-01,2025-01,0.0001806387768879244
793,2025,2,7.821946671716897,NARIÑO,2025021,2025-02-01,2025-02,7.821946671716897e-05
794,2025,3,25.26449678413521,NARIÑO,2025031,2025-03-01,2025-03,0.0002526449678413521
795,2025,4,41.58023335983967,NARIÑO,2025041,2025-04-01,2025-04,0.0004158023335983967
796,2025,5,49.01477605852327,NARIÑO,2025051,2025-05-01,2025-05,0.0004901477605852326
797,2025,6,34.88165832033969,NARIÑO,2025061,2025-06-01,2025-06,0.0003488165832033969
798,2025,7,60.81689342004,NARIÑO,2025071,2025-07-01,2025-07,0.0006081689342004001
799,2025,8,6.885597971165579,NARIÑO,2025081,2025-08-01,2025-08,6.885597971165579e-05
800,2025,9,15.08597603224201,NARIÑO,2025091,2025-09-01,2025-09,0.0001508597603224201
801,2025,10,22.674675256592764,NARIÑO,2025101,2025-10-01,2025-10,0.00022674675256592763
802,2025,11,11.25483834621966,NARIÑO,2025111,2025-11-01,2025-11,0.0001125483834621966
803,2025,12,10.526892691028372,NARIÑO,2025121,2025-12-01,2025-12,0.00010526892691028373
804,2025,1,5.38802479994936,SANTANDER,2025011,2025-01-01,2025-01,5.38802479994936e-05
805,2025,2,35.27377123332336,SANTANDER,2025021,2025-02-01,2025-02,0.00035273771233323357
806,2025,3,2.626257632934571,SANTANDER,2025031,2025-03-01,2025-03,2.6262576329345708e-05
807,2025,4,6.214092810582353,SANTANDER,2025041,2025-04-01,2025-04,6.214092810582353e-05
808,2025,5,6.373809568986295,SANTANDER,2025051,2025-05-01,2025-05,6.373809568986295e-05
809,2025,6,17.65482293184796,SANTANDER,2025061,2025-06-01,2025-06,0.0001765482293184796
810,2025,7,22.644444513615444,SANTANDER,2025071,2025-07-01,2025-07,0.00022644444513615443
811,2025,8,12.218057507055825,SANTANDER,2025081,2025-08-01,2025-08,0.00012218057507055826
812,2025,9,4.335830067438627,SANTANDER,2025091,2025-09-01,2025-09,4.335830067438627e-05
813,2025,10,14.62534566717286,SANTANDER,2025101,2025-10-01,2025-10,0.00014625345667172861
814,2025,11,3.614918392449903,SANTANDER,2025111,2025-11-01,2025-11,3.614918392449903e-05
815,2025,12,3.636628316093218,SANTANDER,2025121,2025-12-01,2025-12,3.636628316093218e-05
816,2025,1,72.79869012568714,TOLIMA,2025011,2025-01-01,2025-01,0.0007279869012568715
817,2025,2,69.20637510886249,TOLIMA,2025021,2025-02-01,2025-02,0.0006920637510886249
818,2025,3,64.95556943131565,TOLIMA,2025031,2025-03-01,2025-03,0.0006495556943131566
819,2025,4,86.27801019231133,TOLIMA,2025041,2025-04-01,2025-04,0.0008627801019231132
820,2025,5,59.96969620325255,TOLIMA,2025051,2025-05-01,2025-05,0.0005996969620325255
821,2025,6,43.67388221651103,TOLIMA,2025061,2025-06-01,2025-06,0.00043673882216511034
822,2025,7,78.48202509068088,TOLIMA,2025071,2025-07-01,2025-07,0.0007848202509068088
823,2025,8,179.97081703077615,TOLIMA,2025081,2025-08-01,2025-08,0.0017997081703077615
824,2025,9,40.61610479322237,TOLIMA,2025091,2025-09-01,2025-09,0.0004061610479322237
825,2025,10,36.04520838361076,TOLIMA,2025101,2025-10-01,2025-10,0.00036045208383610764
826,2025,11,30.236447140743888,TOLIMA,2025111,2025-11-01,2025-11,0.00030236447140743886
827,2025,12,24.79696082947818,TOLIMA,2025121,2025-12-01,2025-12,0.0002479696082947818
828,2025,1,23.41719550829489,VALLE DEL CAUCA,2025011,2025-01-01,2025-01,0.00023417195508294888
829,2025,2,35.433593231579266,VALLE DEL CAUCA,2025021,2025-02-01,2025-02,0.00035433593231579266
830,2025,3,92.17770918842275,VALLE DEL CAUCA,2025031,2025-03-01,2025-03,0.0009217770918842276
831,2025,4,28.78035376895828,VALLE DEL CAUCA,2025041,2025-04-01,2025-04,0.0002878035376895828
832,2025,5,92.37964326396768,VALLE DEL CAUCA,2025051,2025-05-01,2025-05,0.0009237964326396767
833,2025,6,36.15486413214366,VALLE DEL CAUCA,2025061,2025-06-01,2025-06,0.00036154864132143655
834,2025,7,56.74869856595302,VALLE DEL CAUCA,2025071,2025-07-01,2025-07,0.0005674869856595302
835,2025,8,16.661663345688467,VALLE DEL CAUCA,2025081,2025-08-01,2025-08,0.00016661663345688468
836,2025,9,58.45511999478466,VALLE DEL CAUCA,2025091,2025-09-01,2025-09,0.0005845511999478466
837,2025,10,29.40131071123694,VALLE DEL CAUCA,2025101,2025-10-01,2025-10,0.0002940131071123694
838,2025,11,31.34018413422373,VALLE DEL CAUCA,2025111,2025-11-01,2025-11,0.0003134018413422373
839,2025,12,7.362387517162804,VALLE DEL CAUCA,2025121,2025-12-01,2025-12,7.362387517162803e-05
840,2025,1,37.918515431805126,ANTIOQUIA,2025011,2025-01-01,2025-01,0.00037918515431805127
841,2025,2,41.39469656975787,ANTIOQUIA,2025021,2025-02-01,2025-02,0.0004139469656975787
842,2025,3,30.93315198719616,ANTIOQUIA,2025031,2025-03-01,2025-03,0.0003093315198719616
