Sucursal,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
ANTIOQUIA,2018-02-01,2018-02,2018-02,403.0,2018-02,1.0,2018-02,1.0,22024.0,123.0,40.0,21861.0,21862.0,4.574146921599122e-05,2018,2
ANTIOQUIA,2018-03-01,2018-03,2018-03,826.0,2018-03,7.0,2018-03,3.0,22850.0,130.0,43.0,22677.0,22680.0,0.00013227513227513228,2018,3
ANTIOQUIA,2018-04-01,2018-04,2018-04,1250.0,2018-04,11.0,2018-04,5.0,24100.0,141.0,48.0,23911.0,23916.0,0.00020906506104699784,2018,4
ANTIOQUIA,2018-05-01,2018-05,2018-05,2382.0,2018-05,6.0,2018-05,3.0,26482.0,147.0,51.0,26284.0,26287.0,0.00011412485258873207,2018,5
ANTIOQUIA,2018-06-01,2018-06,2018-06,1914.0,2018-06,5.0,2018-06,5.0,28396.0,152.0,56.0,28188.0,28193.0,0.0001773489873372823,2018,6
ANTIOQUIA,2018-07-01,2018-07,2018-07,1550.0,2018-07,7.0,,0.0,29946.0,159.0,56.0,29731.0,29731.0,0.0,2018,7
ANTIOQUIA,2018-08-01,2018-08,2018-08,3406.0,2018-08,582.0,2018-08,6.0,33352.0,741.0,62.0,32549.0,32555.0,0.00018430348640761788,2018,8
ANTIOQUIA,2018-09-01,2018-09,2018-09,2122.0,2018-09,25.0,2018-09,4.0,35474.0,766.0,66.0,34642.0,34646.0,0.00011545344339894937,2018,9
ANTIOQUIA,2018-10-01,2018-10,2018-10,1662.0,2018-10,15.0,2018-10,3.0,37136.0,781.0,69.0,36286.0,36289.0,8.266967951720907e-05,2018,10
ANTIOQUIA,2018-11-01,2018-11,2018-11,1060.0,2018-11,10.0,2018-11,9.0,38196.0,791.0,78.0,37327.0,37336.0,0.00024105421041354188,2018,11
ANTIOQUIA,2018-12-01,2018-12,2018-12,1523.0,2018-12,5.0,2018-12,4.0,39719.0,796.0,82.0,38841.0,38845.0,0.00010297335564422706,2018,12
ANTIOQUIA,2019-01-01,2019-01,2019-01,410.0,2019-01,9.0,2019-01,4.0,40129.0,805.0,86.0,39238.0,39242.0,0.00010193160389378727,2019,1
ANTIOQUIA,2019-02-01,2019-02,2019-02,829.0,2019-02,9.0,2019-02,8.0,40958.0,814.0,94.0,40050.0,40058.0,0.0001997104198911578,2019,2
ANTIOQUIA,2019-03-01,2019-03,2019-03,1043.0,2019-03,2.0,2019-03,6.0,42001.0,816.0,100.0,41085.0,41091.0,0.00014601737606775207,2019,3
ANTIOQUIA,2019-04-01,2019-04,2019-04,287.0,2019-04,10.0,2019-04,3.0,42288.0,826.0,103.0,41359.0,41362.0,7.253034185967796e-05,2019,4
ANTIOQUIA,2019-05-01,2019-05,2019-05,378.0,2019-05,1.0,2019-05,6.0,42666.0,827.0,109.0,41730.0,41736.0,0.0001437607820586544,2019,5
ANTIOQUIA,2019-06-01,2019-06,2019-06,215.0,2019-06,5.0,2019-06,6.0,42881.0,832.0,115.0,41934.0,41940.0,0.0001430615164520744,2019,6
ANTIOQUIA,2019-07-01,2019-07,2019-07,262.0,2019-07,14.0,2019-07,8.0,43143.0,846.0,123.0,42174.0,42182.0,0.00018965435493812526,2019,7
ANTIOQUIA,2019-08-01,2019-08,2019-08,662.0,2019-08,1.0,2019-08,8.0,43805.0,847.0,131.0,42827.0,42835.0,0.00018676316096649935,2019,8
ANTIOQUIA,2019-09-01,2019-09,2019-09,313.0,2019-09,3.0,2019-09,4.0,44118.0,850.0,135.0,43133.0,43137.0,9.272782066439483e-05,2019,9
ANTIOQUIA,2019-10-01,2019-10,2019-10,450.0,2019-10,11.0,2019-10,10.0,44568.0,861.0,145.0,43562.0,43572.0,0.00022950518681722206,2019,10
ANTIOQUIA,2019-11-01,2019-11,2019-11,237.0,2019-11,2.0,2019-11,4.0,44805.0,863.0,149.0,43793.0,43797.0,9.133045642395598e-05,2019,11
ANTIOQUIA,2019-12-01,2019-12,2019-12,175.0,2019-12,15.0,2019-12,8.0,44980.0,878.0,157.0,43945.0,43953.0,0.00018201260437285282,2019,12
ANTIOQUIA,2020-01-01,2020-01,2020-01,232.0,2020-01,3.0,2020-01,2.0,45212.0,881.0,159.0,44172.0,44174.0,4.52755014261783e-05,2020,1
ANTIOQUIA,2020-02-01,2020-02,2020-02,406.0,2020-02,6.0,2020-02,5.0,45618.0,887.0,164.0,44567.0,44572.0,0.0001121780489993718,2020,2
ANTIOQUIA,2020-03-01,2020-03,2020-03,296.0,2020-03,7.0,2020-03,6.0,45914.0,894.0,170.0,44850.0,44856.0,0.00013376136971642589,2020,3
ANTIOQUIA,2020-04-01,2020-04,2020-04,248.0,,0.0,2020-04,7.0,46162.0,894.0,177.0,45091.0,45098.0,0.0001552175262761098,2020,4
ANTIOQUIA,2020-05-01,2020-05,2020-05,400.0,,0.0,2020-05,2.0,46562.0,894.0,179.0,45489.0,45491.0,4.396474027829681e-05,2020,5
ANTIOQUIA,2020-06-01,2020-06,2020-06,335.0,2020-06,2.0,2020-06,6.0,46897.0,896.0,185.0,45816.0,45822.0,0.00013094146916328402,2020,6
ANTIOQUIA,2020-07-01,2020-07,2020-07,284.0,2020-07,10.0,2020-07,3.0,47181.0,906.0,188.0,46087.0,46090.0,6.509004122369277e-05,2020,7
ANTIOQUIA,2020-08-01,2020-08,2020-08,374.0,2020-08,3.0,2020-08,7.0,47555.0,909.0,195.0,46451.0,46458.0,0.00015067372680700847,2020,8
ANTIOQUIA,2020-09-01,2020-09,2020-09,297.0,,0.0,2020-09,7.0,47852.0,909.0,202.0,46741.0,46748.0,0.00014973902626850346,2020,9
ANTIOQUIA,2020-10-01,2020-10,2020-10,903.0,2020-10,17.0,2020-10,9.0,48755.0,926.0,211.0,47618.0,47627.0,0.0001889684422701409,2020,10
ANTIOQUIA,2020-11-01,2020-11,2020-11,373.0,2020-11,2.0,2020-11,12.0,49128.0,928.0,223.0,47977.0,47989.0,0.00025005730479901647,2020,11
ANTIOQUIA,2020-12-01,2020-12,2020-12,237.0,2020-12,1.0,2020-12,10.0,49365.0,929.0,233.0,48203.0,48213.0,0.00020741293841909859,2020,12
ANTIOQUIA,2021-01-01,2021-01,2021-01,201.0,,0.0,2021-01,12.0,49566.0,929.0,245.0,48392.0,48404.0,0.00024791339558714154,2021,1
ANTIOQUIA,2021-02-01,2021-02,2021-02,1047.0,2021-02,1.0,2021-02,11.0,50613.0,930.0,256.0,49427.0,49438.0,0.0002225009102309964,2021,2
ANTIOQUIA,2021-03-01,2021-03,2021-03,218.0,2021-03,1.0,2021-03,10.0,50831.0,931.0,266.0,49634.0,49644.0,0.00020143421158649584,2021,3
ANTIOQUIA,2021-04-01,2021-04,2021-04,126.0,2021-04,1.0,2021-04,9.0,50957.0,932.0,275.0,49750.0,49759.0,0.00018087180208605478,2021,4
ANTIOQUIA,2021-05-01,2021-05,2021-05,185.0,2021-05,1.0,2021-05,12.0,51142.0,933.0,287.0,49922.0,49934.0,0.0002403172187287219,2021,5
ANTIOQUIA,2021-06-01,2021-06,2021-06,97.0,2021-06,7.0,2021-06,11.0,51239.0,940.0,298.0,50001.0,50012.0,0.00021994721266895944,2021,6
ANTIOQUIA,2021-07-01,2021-07,2021-07,620.0,2021-07,2.0,2021-07,12.0,51859.0,942.0,310.0,50607.0,50619.0,0.0002370651336454691,2021,7
ANTIOQUIA,2021-08-01,2021-08,2021-08,124.0,2021-08,1.0,2021-08,13.0,51983.0,943.0,323.0,50717.0,50730.0,0.00025625862408831064,2021,8
ANTIOQUIA,2021-09-01,2021-09,2021-09,1276.0,2021-09,4.0,2021-09,7.0,53259.0,947.0,330.0,51982.0,51989.0,0.00013464386697185942,2021,9
ANTIOQUIA,2021-10-01,2021-10,2021-10,202.0,2021-10,6.0,2021-10,15.0,53461.0,953.0,345.0,52163.0,52178.0,0.00028747748093066043,2021,10
ANTIOQUIA,2021-11-01,2021-11,2021-11,267.0,2021-11,6.0,2021-11,6.0,53728.0,959.0,351.0,52418.0,52424.0,0.00011445139630703495,2021,11
ANTIOQUIA,2021-12-01,2021-12,2021-12,173.0,2021-12,1.0,2021-12,11.0,53901.0,960.0,362.0,52579.0,52590.0,0.00020916524054002663,2021,12
ANTIOQUIA,2022-01-01,2022-01,2022-01,682.0,2022-01,5.0,2022-01,9.0,54583.0,965.0,371.0,53247.0,53256.0,0.00016899504281207752,2022,1
ANTIOQUIA,2022-02-01,2022-02,2022-02,193.0,2022-02,9.0,2022-02,4.0,54776.0,974.0,375.0,53427.0,53431.0,7.486290730100504e-05,2022,2
ANTIOQUIA,2022-03-01,2022-03,2022-03,52.0,2022-03,10.0,2022-03,4.0,54828.0,984.0,379.0,53465.0,53469.0,7.480970281845556e-05,2022,3
CAQUETA,2015-01-01,2015-01,2015-01,1173.0,,0.0,,0.0,1173.0,0.0,0.0,1173.0,1173.0,0.0,2015,1
CAQUETA,2015-02-01,2015-02,2015-02,487.0,2015-02,1.0,,0.0,1660.0,1.0,0.0,1659.0,1659.0,0.0,2015,2
CAQUETA,2015-03-01,2015-03,2015-03,501.0,2015-03,2.0,,0.0,2161.0,3.0,0.0,2158.0,2158.0,0.0,2015,3
CAQUETA,2015-04-01,2015-04,2015-04,187.0,,0.0,,0.0,2348.0,3.0,0.0,2345.0,2345.0,0.0,2015,4
CAQUETA,2015-05-01,2015-05,2015-05,334.0,2015-05,1.0,,0.0,2682.0,4.0,0.0,2678.0,2678.0,0.0,2015,5
CAQUETA,2015-06-01,2015-06,2015-06,196.0,,0.0,,0.0,2878.0,4.0,0.0,2874.0,2874.0,0.0,2015,6
CAQUETA,2015-07-01,2015-07,2015-07,465.0,,0.0,,0.0,3343.0,4.0,0.0,3339.0,3339.0,0.0,2015,7
CAQUETA,2015-08-01,2015-08,2015-08,431.0,2015-08,2.0,,0.0,3774.0,6.0,0.0,3768.0,3768.0,0.0,2015,8
CAQUETA,2015-09-01,2015-09,2015-09,349.0,2015-09,3.0,2015-09,1.0,4123.0,9.0,1.0,4113.0,4114.0,0.00024307243558580456,2015,9
CAQUETA,2015-10-01,2015-10,2015-10,277.0,2015-10,1.0,2015-10,1.0,4400.0,10.0,2.0,4388.0,4389.0,0.000227842333105491,2015,10
CAQUETA,2015-11-01,2015-11,2015-11,273.0,2015-11,2.0,,0.0,4673.0,12.0,2.0,4659.0,4659.0,0.0,2015,11
CAQUETA,2015-12-01,2015-12,2015-12,489.0,2015-12,1.0,,0.0,5162.0,13.0,2.0,5147.0,5147.0,0.0,2015,12
CAQUETA,2016-01-01,2016-01,2016-01,202.0,2016-01,3.0,,0.0,5364.0,16.0,2.0,5346.0,5346.0,0.0,2016,1
CAQUETA,2016-02-01,2016-02,2016-02,237.0,2016-02,5.0,,0.0,5601.0,21.0,2.0,5578.0,5578.0,0.0,2016,2
CAQUETA,2016-03-01,2016-03,2016-03,435.0,2016-03,9.0,2016-03,1.0,6036.0,30.0,3.0,6003.0,6004.0,0.00016655562958027982,2016,3
CAQUETA,2016-04-01,2016-04,2016-04,267.0,2016-04,2.0,,0.0,6303.0,32.0,3.0,6268.0,6268.0,0.0,2016,4
CAQUETA,2016-05-01,2016-05,2016-05,525.0,2016-05,2.0,2016-05,1.0,6828.0,34.0,4.0,6790.0,6791.0,0.00014725371815638345,2016,5
CAQUETA,2016-06-01,2016-06,2016-06,305.0,2016-06,4.0,2016-06,3.0,7133.0,38.0,7.0,7088.0,7091.0,0.0004230714990833451,2016,6
CAQUETA,2016-07-01,2016-07,2016-07,406.0,2016-07,1.0,2016-07,1.0,7539.0,39.0,8.0,7492.0,7493.0,0.00013345789403443215,2016,7
CAQUETA,2016-08-01,2016-08,2016-08,413.0,2016-08,4.0,,0.0,7952.0,43.0,8.0,7901.0,7901.0,0.0,2016,8
CAQUETA,2016-09-01,2016-09,2016-09,349.0,2016-09,2.0,2016-09,1.0,8301.0,45.0,9.0,8247.0,8248.0,0.00012124151309408342,2016,9
CAQUETA,2016-10-01,2016-10,2016-10,280.0,2016-10,1.0,2016-10,1.0,8581.0,46.0,10.0,8525.0,8526.0,0.0001172882946281961,2016,10
CAQUETA,2016-11-01,2016-11,2016-11,229.0,2016-11,8.0,2016-11,2.0,8810.0,54.0,12.0,8744.0,8746.0,0.000228675966155957,2016,11
CAQUETA,2016-12-01,2016-12,2016-12,232.0,2016-12,1.0,2016-12,2.0,9042.0,55.0,14.0,8973.0,8975.0,0.00022284122562674094,2016,12
CAQUETA,2017-01-01,2017-01,2017-01,64.0,2017-01,2.0,2017-01,2.0,9106.0,57.0,16.0,9033.0,9035.0,0.00022136137244050912,2017,1
CAQUETA,2017-02-01,2017-02,2017-02,392.0,2017-02,2.0,2017-02,2.0,9498.0,59.0,18.0,9421.0,9423.0,0.00021224663058473945,2017,2
CAQUETA,2017-03-01,2017-03,2017-03,481.0,2017-03,1.0,2017-03,1.0,9979.0,60.0,19.0,9900.0,9901.0,0.000100999899000101,2017,3
CAQUETA,2017-04-01,2017-04,2017-04,850.0,2017-04,2.0,2017-04,2.0,10829.0,62.0,21.0,10746.0,10748.0,0.00018608113137327876,2017,4
CAQUETA,2017-05-01,2017-05,2017-05,516.0,2017-05,8.0,,0.0,11345.0,70.0,21.0,11254.0,11254.0,0.0,2017,5
CAQUETA,2017-06-01,2017-06,2017-06,433.0,2017-06,1.0,2017-06,3.0,11778.0,71.0,24.0,11683.0,11686.0,0.00025671743967140166,2017,6
CAQUETA,2017-07-01,2017-07,2017-07,413.0,2017-07,2.0,2017-07,3.0,12191.0,73.0,27.0,12091.0,12094.0,0.0002480568877129155,2017,7
CAQUETA,2017-08-01,2017-08,2017-08,818.0,,0.0,2017-08,1.0,13009.0,73.0,28.0,12908.0,12909.0,7.746533426291734e-05,2017,8
CAQUETA,2017-09-01,2017-09,2017-09,520.0,2017-09,2.0,2017-09,2.0,13529.0,75.0,30.0,13424.0,13426.0,0.00014896469536719798,2017,9
CAQUETA,2017-10-01,2017-10,2017-10,588.0,2017-10,4.0,2017-10,5.0,14117.0,79.0,35.0,14003.0,14008.0,0.00035693889206167903,2017,10
CAQUETA,2017-11-01,2017-11,2017-11,521.0,,0.0,,0.0,14638.0,79.0,35.0,14524.0,14524.0,0.0,2017,11
CAQUETA,2017-12-01,2017-12,2017-12,472.0,2017-12,5.0,2017-12,2.0,15110.0,84.0,37.0,14989.0,14991.0,0.00013341338136215063,2017,12
CAQUETA,2018-01-01,2018-01,2018-01,553.0,2018-01,5.0,2018-01,2.0,15663.0,89.0,39.0,15535.0,15537.0,0.0001287249790821909,2018,1
CAQUETA,2018-02-01,2018-02,2018-02,641.0,2018-02,3.0,2018-02,3.0,16304.0,92.0,42.0,16170.0,16173.0,0.0001854943424225561,2018,2
CAQUETA,2018-03-01,2018-03,2018-03,632.0,2018-03,2.0,2018-03,5.0,16936.0,94.0,47.0,16795.0,16800.0,0.00029761904761904765,2018,3
CAQUETA,2018-04-01,2018-04,2018-04,677.0,2018-04,2.0,,0.0,17613.0,96.0,47.0,17470.0,17470.0,0.0,2018,4
CAQUETA,2018-05-01,2018-05,2018-05,708.0,2018-05,3.0,2018-05,2.0,18321.0,99.0,49.0,18173.0,18175.0,0.00011004126547455296,2018,5
CAQUETA,2018-06-01,2018-06,2018-06,659.0,2018-06,6.0,2018-06,2.0,18980.0,105.0,51.0,18824.0,18826.0,0.00010623605651758207,2018,6
CAQUETA,2018-07-01,2018-07,2018-07,537.0,2018-07,8.0,2018-07,4.0,19517.0,113.0,55.0,19349.0,19353.0,0.00020668630186534387,2018,7
CAQUETA,2018-08-01,2018-08,2018-08,657.0,2018-08,6.0,2018-08,4.0,20174.0,119.0,59.0,19996.0,20000.0,0.0002,2018,8
CAQUETA,2018-09-01,2018-09,2018-09,510.0,2018-09,4.0,2018-09,6.0,20684.0,123.0,65.0,20496.0,20502.0,0.000292654375182909,2018,9
CAQUETA,2018-10-01,2018-10,2018-10,681.0,2018-10,4.0,2018-10,7.0,21365.0,127.0,72.0,21166.0,21173.0,0.00033060973881830633,2018,10
CAQUETA,2018-11-01,2018-11,2018-11,618.0,2018-11,16.0,2018-11,5.0,21983.0,143.0,77.0,21763.0,21768.0,0.0002296949650863653,2018,11
CAQUETA,2018-12-01,2018-12,2018-12,188.0,2018-12,10.0,2018-12,3.0,22171.0,153.0,80.0,21938.0,21941.0,0.0001367303222277927,2018,12
CAQUETA,2019-01-01,2019-01,2019-01,163.0,2019-01,3.0,2019-01,4.0,22334.0,156.0,84.0,22094.0,22098.0,0.00018101185627658611,2019,1
CAQUETA,2019-02-01,2019-02,2019-02,201.0,2019-02,2.0,2019-02,2.0,22535.0,158.0,86.0,22291.0,22293.0,8.971426008163998e-05,2019,2
CAQUETA,2019-03-01,2019-03,2019-03,204.0,,0.0,2019-03,3.0,22739.0,158.0,89.0,22492.0,22495.0,0.00013336296954878863,2019,3
CAQUETA,2019-04-01,2019-04,2019-04,90.0,2019-04,4.0,2019-04,2.0,22829.0,162.0,91.0,22576.0,22578.0,8.858180529719195e-05,2019,4
CAQUETA,2019-05-01,2019-05,2019-05,107.0,2019-05,3.0,2019-05,6.0,22936.0,165.0,97.0,22674.0,22680.0,0.00026455026455026457,2019,5
CAQUETA,2019-06-01,2019-06,2019-06,71.0,2019-06,1.0,2019-06,1.0,23007.0,166.0,98.0,22743.0,22744.0,4.396763981709462e-05,2019,6
CAQUETA,2019-07-01,2019-07,2019-07,280.0,2019-07,4.0,2019-07,3.0,23287.0,170.0,101.0,23016.0,23019.0,0.00013032712107389547,2019,7
CAQUETA,2019-08-01,2019-08,2019-08,179.0,2019-08,3.0,2019-08,7.0,23466.0,173.0,108.0,23185.0,23192.0,0.0003018282166264229,2019,8
CAQUETA,2019-09-01,2019-09,2019-09,85.0,2019-09,1.0,2019-09,4.0,23551.0,174.0,112.0,23265.0,23269.0,0.00017190253126477288,2019,9
CAQUETA,2019-10-01,2019-10,2019-10,143.0,2019-10,7.0,2019-10,8.0,23694.0,181.0,120.0,23393.0,23401.0,0.0003418657322336652,2019,10
CAQUETA,2019-11-01,2019-11,2019-11,236.0,2019-11,4.0,2019-11,4.0,23930.0,185.0,124.0,23621.0,23625.0,0.00016931216931216931,2019,11
CAQUETA,2019-12-01,2019-12,2019-12,164.0,2019-12,4.0,2019-12,1.0,24094.0,189.0,125.0,23780.0,23781.0,4.205037635086834e-05,2019,12
CAQUETA,2020-01-01,2020-01,2020-01,171.0,2020-01,4.0,2020-01,4.0,24265.0,193.0,129.0,23943.0,23947.0,0.0001670355368104564,2020,1
CAQUETA,2020-02-01,2020-02,2020-02,120.0,2020-02,10.0,2020-02,2.0,24385.0,203.0,131.0,24051.0,24053.0,8.314971105475408e-05,2020,2
CAQUETA,2020-03-01,2020-03,2020-03,286.0,2020-03,12.0,2020-03,5.0,24671.0,215.0,136.0,24320.0,24325.0,0.00020554984583761563,2020,3
CAQUETA,2020-04-01,2020-04,2020-04,112.0,,0.0,2020-04,1.0,24783.0,215.0,137.0,24431.0,24432.0,4.0929927963326786e-05,2020,4
CAQUETA,2020-05-01,2020-05,2020-05,75.0,,0.0,2020-05,2.0,24858.0,215.0,139.0,24504.0,24506.0,8.161266628580756e-05,2020,5
CAQUETA,2020-06-01,2020-06,2020-06,58.0,,0.0,2020-06,4.0,24916.0,215.0,143.0,24558.0,24562.0,0.0001628531878511522,2020,6
CAQUETA,2020-07-01,2020-07,2020-07,60.0,,0.0,2020-07,9.0,24976.0,215.0,152.0,24609.0,24618.0,0.000365586156470875,2020,7
CAQUETA,2020-08-01,2020-08,2020-08,94.0,2020-08,6.0,2020-08,11.0,25070.0,221.0,163.0,24686.0,24697.0,0.00044539822650524355,2020,8
CAQUETA,2020-09-01,2020-09,2020-09,248.0,2020-09,1.0,2020-09,4.0,25318.0,222.0,167.0,24929.0,24933.0,0.0001604299522720892,2020,9
CAQUETA,2020-10-01,2020-10,2020-10,307.0,2020-10,11.0,2020-10,10.0,25625.0,233.0,177.0,25215.0,25225.0,0.00039643211100099106,2020,10
CAQUETA,2020-11-01,2020-11,2020-11,293.0,2020-11,13.0,2020-11,12.0,25918.0,246.0,189.0,25483.0,25495.0,0.00047068052559325356,2020,11
CAQUETA,2020-12-01,2020-12,2020-12,641.0,2020-12,10.0,2020-12,4.0,26559.0,256.0,193.0,26110.0,26114.0,0.0001531745423910546,2020,12
CAQUETA,2021-01-01,2021-01,2021-01,627.0,2021-01,2.0,2021-01,11.0,27186.0,258.0,204.0,26724.0,26735.0,0.0004114456704694221,2021,1
CAQUETA,2021-02-01,2021-02,2021-02,650.0,2021-02,3.0,2021-02,5.0,27836.0,261.0,209.0,27366.0,27371.0,0.00018267509407767345,2021,2
CAQUETA,2021-03-01,2021-03,2021-03,465.0,2021-03,4.0,2021-03,6.0,28301.0,265.0,215.0,27821.0,27827.0,0.00021561792503683473,2021,3
CAQUETA,2021-04-01,2021-04,2021-04,545.0,2021-04,1.0,2021-04,8.0,28846.0,266.0,223.0,28357.0,28365.0,0.00028203772254539045,2021,4
CAQUETA,2021-05-01,2021-05,2021-05,300.0,2021-05,2.0,2021-05,6.0,29146.0,268.0,229.0,28649.0,28655.0,0.00020938754144128426,2021,5
CAQUETA,2021-06-01,2021-06,2021-06,520.0,,0.0,2021-06,8.0,29666.0,268.0,237.0,29161.0,29169.0,0.00027426377318385956,2021,6
CAQUETA,2021-07-01,2021-07,2021-07,307.0,2021-07,4.0,2021-07,19.0,29973.0,272.0,256.0,29445.0,29464.0,0.000644854737985338,2021,7
CAQUETA,2021-08-01,2021-08,2021-08,312.0,2021-08,1.0,2021-08,5.0,30285.0,273.0,261.0,29751.0,29756.0,0.00016803333781422234,2021,8
CAQUETA,2021-09-01,2021-09,2021-09,319.0,2021-09,7.0,2021-09,3.0,30604.0,280.0,264.0,30060.0,30063.0,9.979044007584074e-05,2021,9
CAQUETA,2021-10-01,2021-10,2021-10,264.0,2021-10,5.0,2021-10,5.0,30868.0,285.0,269.0,30314.0,30319.0,0.0001649130908011478,2021,10
CAQUETA,2021-11-01,2021-11,2021-11,357.0,2021-11,6.0,2021-11,6.0,31225.0,291.0,275.0,30659.0,30665.0,0.00019566280776129138,2021,11
CAQUETA,2021-12-01,2021-12,2021-12,316.0,2021-12,5.0,2021-12,6.0,31541.0,296.0,281.0,30964.0,30970.0,0.00019373587342589604,2021,12
CAQUETA,2022-01-01,2022-01,2022-01,202.0,2022-01,6.0,2022-01,10.0,31743.0,302.0,291.0,31150.0,31160.0,0.00032092426187419767,2022,1
CAQUETA,2022-02-01,2022-02,2022-02,343.0,2022-02,13.0,2022-02,4.0,32086.0,315.0,295.0,31476.0,31480.0,0.00012706480304955527,2022,2
CAQUETA,2022-03-01,2022-03,2022-03,176.0,2022-03,13.0,2022-03,6.0,32262.0,328.0,301.0,31633.0,31639.0,0.00018963936913303202,2022,3
BOYACA,2015-01-01,2015-01,2015-01,67.0,,0.0,,0.0,67.0,0.0,0.0,67.0,67.0,0.0,2015,1
BOYACA,2015-02-01,2015-02,2015-02,197.0,,0.0,,0.0,264.0,0.0,0.0,264.0,264.0,0.0,2015,2
BOYACA,2015-03-01,2015-03,2015-03,99.0,,0.0,,0.0,363.0,0.0,0.0,363.0,363.0,0.0,2015,3
BOYACA,2015-04-01,2015-04,2015-04,175.0,2015-04,1.0,,0.0,538.0,1.0,0.0,537.0,537.0,0.0,2015,4
BOYACA,2015-05-01,2015-05,2015-05,233.0,,0.0,,0.0,771.0,1.0,0.0,770.0,770.0,0.0,2015,5
BOYACA,2015-06-01,2015-06,2015-06,259.0,,0.0,,0.0,1030.0,1.0,0.0,1029.0,1029.0,0.0,2015,6
BOYACA,2015-07-01,2015-07,2015-07,312.0,,0.0,,0.0,1342.0,1.0,0.0,1341.0,1341.0,0.0,2015,7
BOYACA,2015-08-01,2015-08,2015-08,206.0,,0.0,,0.0,1548.0,1.0,0.0,1547.0,1547.0,0.0,2015,8
BOYACA,2015-09-01,2015-09,2015-09,35.0,,0.0,,0.0,1583.0,1.0,0.0,1582.0,1582.0,0.0,2015,9
BOYACA,2015-10-01,2015-10,2015-10,192.0,,0.0,,0.0,1775.0,1.0,0.0,1774.0,1774.0,0.0,2015,10
BOYACA,2015-11-01,2015-11,2015-11,230.0,2015-11,1.0,2015-11,1.0,2005.0,2.0,1.0,2002.0,2003.0,0.0004992511233150275,2015,11
BOYACA,2015-12-01,2015-12,2015-12,58.0,2015-12,2.0,,0.0,2063.0,4.0,1.0,2058.0,2058.0,0.0,2015,12
BOYACA,2016-01-01,2016-01,2016-01,817.0,2016-01,1.0,,0.0,2880.0,5.0,1.0,2874.0,2874.0,0.0,2016,1
BOYACA,2016-02-01,2016-02,2016-02,58.0,2016-02,3.0,,0.0,2938.0,8.0,1.0,2929.0,2929.0,0.0,2016,2
BOYACA,2016-03-01,2016-03,2016-03,205.0,2016-03,3.0,2016-03,1.0,3143.0,11.0,2.0,3130.0,3131.0,0.00031938677738741617,2016,3
BOYACA,2016-04-01,2016-04,2016-04,432.0,,0.0,2016-04,1.0,3575.0,11.0,3.0,3561.0,3562.0,0.00028074115665356543,2016,4
BOYACA,2016-05-01,2016-05,2016-05,203.0,,0.0,,0.0,3778.0,11.0,3.0,3764.0,3764.0,0.0,2016,5
BOYACA,2016-06-01,2016-06,2016-06,115.0,,0.0,,0.0,3893.0,11.0,3.0,3879.0,3879.0,0.0,2016,6
BOYACA,2016-07-01,2016-07,2016-07,116.0,2016-07,1.0,2016-07,1.0,4009.0,12.0,4.0,3993.0,3994.0,0.0002503755633450175,2016,7
BOYACA,2016-08-01,2016-08,2016-08,108.0,2016-08,1.0,2016-08,1.0,4117.0,13.0,5.0,4099.0,4100.0,0.00024390243902439024,2016,8
BOYACA,2016-09-01,2016-09,2016-09,137.0,,0.0,,0.0,4254.0,13.0,5.0,4236.0,4236.0,0.0,2016,9
BOYACA,2016-10-01,2016-10,2016-10,158.0,2016-10,4.0,,0.0,4412.0,17.0,5.0,4390.0,4390.0,0.0,2016,10
BOYACA,2016-11-01,2016-11,2016-11,166.0,2016-11,4.0,,0.0,4578.0,21.0,5.0,4552.0,4552.0,0.0,2016,11
BOYACA,2016-12-01,2016-12,2016-12,165.0,2016-12,1.0,2016-12,1.0,4743.0,22.0,6.0,4715.0,4716.0,0.00021204410517387616,2016,12
BOYACA,2017-01-01,2017-01,2017-01,51.0,2017-01,1.0,2017-01,3.0,4794.0,23.0,9.0,4762.0,4765.0,0.0006295907660020986,2017,1
BOYACA,2017-02-01,2017-02,2017-02,59.0,,0.0,,0.0,4853.0,23.0,9.0,4821.0,4821.0,0.0,2017,2
BOYACA,2017-03-01,2017-03,2017-03,59.0,2017-03,1.0,2017-03,2.0,4912.0,24.0,11.0,4877.0,4879.0,0.0004099200655872105,2017,3
BOYACA,2017-04-01,2017-04,2017-04,365.0,,0.0,,0.0,5277.0,24.0,11.0,5242.0,5242.0,0.0,2017,4
BOYACA,2017-05-01,2017-05,2017-05,270.0,2017-05,2.0,,0.0,5547.0,26.0,11.0,5510.0,5510.0,0.0,2017,5
BOYACA,2017-06-01,2017-06,2017-06,122.0,,0.0,,0.0,5669.0,26.0,11.0,5632.0,5632.0,0.0,2017,6
BOYACA,2017-07-01,2017-07,2017-07,176.0,,0.0,2017-07,3.0,5845.0,26.0,14.0,5805.0,5808.0,0.0005165289256198347,2017,7
BOYACA,2017-08-01,2017-08,2017-08,127.0,,0.0,,0.0,5972.0,26.0,14.0,5932.0,5932.0,0.0,2017,8
BOYACA,2017-09-01,2017-09,2017-09,236.0,2017-09,2.0,2017-09,2.0,6208.0,28.0,16.0,6164.0,6166.0,0.0003243593902043464,2017,9
