,Sucursal,Rango_Edad,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
2922,VALLE DEL CAUCA,1-4,2018-07-01,2018-07,2018-07,3.0,,0.0,,0.0,69.0,0.0,0.0,69.0,69.0,0.0,2018,7
2923,VALLE DEL CAUCA,1-4,2018-08-01,2018-08,2018-08,4.0,,0.0,,0.0,73.0,0.0,0.0,73.0,73.0,0.0,2018,8
2924,VALLE DEL CAUCA,1-4,2018-09-01,2018-09,2018-09,6.0,,0.0,,0.0,79.0,0.0,0.0,79.0,79.0,0.0,2018,9
2925,VALLE DEL CAUCA,1-4,2018-10-01,2018-10,2018-10,2.0,,0.0,,0.0,81.0,0.0,0.0,81.0,81.0,0.0,2018,10
2926,VALLE DEL CAUCA,1-4,2018-11-01,2018-11,2018-11,9.0,,0.0,,0.0,90.0,0.0,0.0,90.0,90.0,0.0,2018,11
2927,VALLE DEL CAUCA,1-4,2018-12-01,2018-12,2018-12,3.0,,0.0,,0.0,93.0,0.0,0.0,93.0,93.0,0.0,2018,12
2928,VALLE DEL CAUCA,1-4,2019-01-01,2019-01,2019-01,8.0,,0.0,,0.0,101.0,0.0,0.0,101.0,101.0,0.0,2019,1
2929,VALLE DEL CAUCA,1-4,2019-02-01,2019-02,2019-02,2.0,,0.0,,0.0,103.0,0.0,0.0,103.0,103.0,0.0,2019,2
2930,VALLE DEL CAUCA,1-4,2019-03-01,2019-03,2019-03,11.0,,0.0,,0.0,114.0,0.0,0.0,114.0,114.0,0.0,2019,3
2931,VALLE DEL CAUCA,1-4,2019-04-01,2019-04,2019-04,7.0,,0.0,,0.0,121.0,0.0,0.0,121.0,121.0,0.0,2019,4
2932,VALLE DEL CAUCA,1-4,2019-05-01,2019-05,2019-05,11.0,,0.0,,0.0,132.0,0.0,0.0,132.0,132.0,0.0,2019,5
2933,VALLE DEL CAUCA,1-4,2019-06-01,2019-06,2019-06,14.0,,0.0,,0.0,146.0,0.0,0.0,146.0,146.0,0.0,2019,6
2934,VALLE DEL CAUCA,1-4,2019-07-01,2019-07,2019-07,8.0,,0.0,,0.0,154.0,0.0,0.0,154.0,154.0,0.0,2019,7
2935,VALLE DEL CAUCA,1-4,2019-08-01,2019-08,2019-08,19.0,,0.0,,0.0,173.0,0.0,0.0,173.0,173.0,0.0,2019,8
2936,VALLE DEL CAUCA,1-4,2019-09-01,2019-09,2019-09,22.0,,0.0,,0.0,195.0,0.0,0.0,195.0,195.0,0.0,2019,9
2937,VALLE DEL CAUCA,1-4,2019-10-01,2019-10,2019-10,48.0,,0.0,,0.0,243.0,0.0,0.0,243.0,243.0,0.0,2019,10
2938,VALLE DEL CAUCA,1-4,2019-11-01,2019-11,2019-11,20.0,,0.0,,0.0,263.0,0.0,0.0,263.0,263.0,0.0,2019,11
2939,VALLE DEL CAUCA,1-4,2019-12-01,2019-12,2019-12,21.0,,0.0,,0.0,284.0,0.0,0.0,284.0,284.0,0.0,2019,12
2940,VALLE DEL CAUCA,1-4,2020-01-01,2020-01,2020-01,19.0,,0.0,,0.0,303.0,0.0,0.0,303.0,303.0,0.0,2020,1
2941,VALLE DEL CAUCA,1-4,2020-02-01,2020-02,2020-02,35.0,,0.0,,0.0,338.0,0.0,0.0,338.0,338.0,0.0,2020,2
2942,VALLE DEL CAUCA,1-4,2020-03-01,2020-03,2020-03,33.0,,0.0,,0.0,371.0,0.0,0.0,371.0,371.0,0.0,2020,3
2943,VALLE DEL CAUCA,1-4,2020-04-01,2020-04,2020-04,14.0,,0.0,,0.0,385.0,0.0,0.0,385.0,385.0,0.0,2020,4
2944,VALLE DEL CAUCA,1-4,2020-05-01,2020-05,2020-05,7.0,,0.0,,0.0,392.0,0.0,0.0,392.0,392.0,0.0,2020,5
2945,VALLE DEL CAUCA,1-4,2020-06-01,2020-06,2020-06,23.0,,0.0,,0.0,415.0,0.0,0.0,415.0,415.0,0.0,2020,6
2946,VALLE DEL CAUCA,1-4,2020-07-01,2020-07,2020-07,16.0,,0.0,,0.0,431.0,0.0,0.0,431.0,431.0,0.0,2020,7
2947,VALLE DEL CAUCA,1-4,2020-08-01,2020-08,2020-08,15.0,,0.0,,0.0,446.0,0.0,0.0,446.0,446.0,0.0,2020,8
2948,VALLE DEL CAUCA,1-4,2020-09-01,2020-09,2020-09,25.0,,0.0,,0.0,471.0,0.0,0.0,471.0,471.0,0.0,2020,9
2949,VALLE DEL CAUCA,1-4,2020-10-01,2020-10,2020-10,35.0,,0.0,,0.0,506.0,0.0,0.0,506.0,506.0,0.0,2020,10
2950,VALLE DEL CAUCA,1-4,2020-11-01,2020-11,2020-11,41.0,,0.0,,0.0,547.0,0.0,0.0,547.0,547.0,0.0,2020,11
2951,VALLE DEL CAUCA,1-4,2020-12-01,2020-12,2020-12,26.0,,0.0,,0.0,573.0,0.0,0.0,573.0,573.0,0.0,2020,12
2952,VALLE DEL CAUCA,1-4,2021-01-01,2021-01,2021-01,19.0,,0.0,,0.0,592.0,0.0,0.0,592.0,592.0,0.0,2021,1
2953,VALLE DEL CAUCA,1-4,2021-02-01,2021-02,2021-02,31.0,,0.0,,0.0,623.0,0.0,0.0,623.0,623.0,0.0,2021,2
2954,VALLE DEL CAUCA,1-4,2021-03-01,2021-03,2021-03,30.0,,0.0,,0.0,653.0,0.0,0.0,653.0,653.0,0.0,2021,3
2955,VALLE DEL CAUCA,1-4,2021-04-01,2021-04,2021-04,26.0,,0.0,2021-04,1.0,679.0,0.0,1.0,678.0,679.0,0.0014727540500736377,2021,4
2956,VALLE DEL CAUCA,1-4,2021-05-01,2021-05,2021-05,23.0,,0.0,,0.0,702.0,0.0,1.0,702.0,702.0,0.0,2021,5
2957,VALLE DEL CAUCA,1-4,2021-06-01,2021-06,2021-06,38.0,,0.0,,0.0,740.0,0.0,1.0,740.0,740.0,0.0,2021,6
2958,VALLE DEL CAUCA,1-4,2021-07-01,2021-07,2021-07,30.0,,0.0,,0.0,770.0,0.0,1.0,770.0,770.0,0.0,2021,7
2959,VALLE DEL CAUCA,1-4,2021-08-01,2021-08,2021-08,26.0,,0.0,,0.0,796.0,0.0,1.0,796.0,796.0,0.0,2021,8
2960,VALLE DEL CAUCA,1-4,2021-09-01,2021-09,2021-09,18.0,,0.0,,0.0,814.0,0.0,1.0,814.0,814.0,0.0,2021,9
2961,VALLE DEL CAUCA,1-4,2021-10-01,2021-10,2021-10,41.0,,0.0,,0.0,855.0,0.0,1.0,855.0,855.0,0.0,2021,10
2962,VALLE DEL CAUCA,1-4,2021-11-01,2021-11,2021-11,25.0,2021-11,1.0,,0.0,880.0,1.0,1.0,879.0,879.0,0.0,2021,11
2963,VALLE DEL CAUCA,1-4,2021-12-01,2021-12,2021-12,11.0,,0.0,,0.0,891.0,1.0,1.0,891.0,891.0,0.0,2021,12
2964,VALLE DEL CAUCA,1-4,2022-01-01,2022-01,2022-01,10.0,,0.0,,0.0,901.0,1.0,1.0,901.0,901.0,0.0,2022,1
2965,VALLE DEL CAUCA,1-4,2022-02-01,2022-02,2022-02,17.0,,0.0,,0.0,918.0,1.0,1.0,918.0,918.0,0.0,2022,2
2966,VALLE DEL CAUCA,1-4,2022-03-01,2022-03,2022-03,8.0,,0.0,,0.0,926.0,1.0,1.0,926.0,926.0,0.0,2022,3
2967,VALLE DEL CAUCA,1-4,2022-04-01,2022-04,,0.0,,0.0,,0.0,926.0,1.0,1.0,926.0,926.0,0.0,2022,4
2968,VALLE DEL CAUCA,1-4,2022-05-01,2022-05,,0.0,,0.0,,0.0,926.0,1.0,1.0,926.0,926.0,0.0,2022,5
2969,VALLE DEL CAUCA,1-4,2022-06-01,2022-06,,0.0,,0.0,,0.0,926.0,1.0,1.0,926.0,926.0,0.0,2022,6
2970,VALLE DEL CAUCA,mas_100,2015-01-01,2015-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,1
2971,VALLE DEL CAUCA,mas_100,2015-02-01,2015-02,2015-02,1.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2015,2
2972,VALLE DEL CAUCA,mas_100,2015-03-01,2015-03,2015-03,3.0,,0.0,,0.0,4.0,0.0,0.0,4.0,4.0,0.0,2015,3
2973,VALLE DEL CAUCA,mas_100,2015-04-01,2015-04,2015-04,4.0,,0.0,,0.0,8.0,0.0,0.0,8.0,8.0,0.0,2015,4
2974,VALLE DEL CAUCA,mas_100,2015-05-01,2015-05,,0.0,,0.0,,0.0,8.0,0.0,0.0,8.0,8.0,0.0,2015,5
2975,VALLE DEL CAUCA,mas_100,2015-06-01,2015-06,,0.0,,0.0,,0.0,8.0,0.0,0.0,8.0,8.0,0.0,2015,6
2976,VALLE DEL CAUCA,mas_100,2015-07-01,2015-07,2015-07,2.0,,0.0,,0.0,10.0,0.0,0.0,10.0,10.0,0.0,2015,7
2977,VALLE DEL CAUCA,mas_100,2015-08-01,2015-08,,0.0,,0.0,,0.0,10.0,0.0,0.0,10.0,10.0,0.0,2015,8
2978,VALLE DEL CAUCA,mas_100,2015-09-01,2015-09,,0.0,,0.0,,0.0,10.0,0.0,0.0,10.0,10.0,0.0,2015,9
2979,VALLE DEL CAUCA,mas_100,2015-10-01,2015-10,,0.0,,0.0,,0.0,10.0,0.0,0.0,10.0,10.0,0.0,2015,10
2980,VALLE DEL CAUCA,mas_100,2015-11-01,2015-11,,0.0,,0.0,,0.0,10.0,0.0,0.0,10.0,10.0,0.0,2015,11
2981,VALLE DEL CAUCA,mas_100,2015-12-01,2015-12,,0.0,2015-12,1.0,,0.0,10.0,1.0,0.0,9.0,9.0,0.0,2015,12
2982,VALLE DEL CAUCA,mas_100,2016-01-01,2016-01,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,1
2983,VALLE DEL CAUCA,mas_100,2016-02-01,2016-02,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,2
2984,VALLE DEL CAUCA,mas_100,2016-03-01,2016-03,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,3
2985,VALLE DEL CAUCA,mas_100,2016-04-01,2016-04,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,4
2986,VALLE DEL CAUCA,mas_100,2016-05-01,2016-05,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,5
2987,VALLE DEL CAUCA,mas_100,2016-06-01,2016-06,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,6
2988,VALLE DEL CAUCA,mas_100,2016-07-01,2016-07,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,7
2989,VALLE DEL CAUCA,mas_100,2016-08-01,2016-08,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,8
2990,VALLE DEL CAUCA,mas_100,2016-09-01,2016-09,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,9
2991,VALLE DEL CAUCA,mas_100,2016-10-01,2016-10,,0.0,,0.0,,0.0,10.0,1.0,0.0,10.0,10.0,0.0,2016,10
2992,VALLE DEL CAUCA,mas_100,2016-11-01,2016-11,,0.0,,0.0,2016-11,2.0,10.0,1.0,2.0,8.0,10.0,0.2,2016,11
2993,VALLE DEL CAUCA,mas_100,2016-12-01,2016-12,,0.0,,0.0,,0.0,10.0,1.0,2.0,10.0,10.0,0.0,2016,12
2994,VALLE DEL CAUCA,mas_100,2017-01-01,2017-01,2017-01,1.0,,0.0,,0.0,11.0,1.0,2.0,11.0,11.0,0.0,2017,1
2995,VALLE DEL CAUCA,mas_100,2017-02-01,2017-02,,0.0,,0.0,,0.0,11.0,1.0,2.0,11.0,11.0,0.0,2017,2
2996,VALLE DEL CAUCA,mas_100,2017-03-01,2017-03,2017-03,1.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,3
2997,VALLE DEL CAUCA,mas_100,2017-04-01,2017-04,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,4
2998,VALLE DEL CAUCA,mas_100,2017-05-01,2017-05,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,5
2999,VALLE DEL CAUCA,mas_100,2017-06-01,2017-06,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,6
3000,VALLE DEL CAUCA,mas_100,2017-07-01,2017-07,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,7
3001,VALLE DEL CAUCA,mas_100,2017-08-01,2017-08,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,8
3002,VALLE DEL CAUCA,mas_100,2017-09-01,2017-09,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,9
3003,VALLE DEL CAUCA,mas_100,2017-10-01,2017-10,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,10
3004,VALLE DEL CAUCA,mas_100,2017-11-01,2017-11,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,11
3005,VALLE DEL CAUCA,mas_100,2017-12-01,2017-12,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2017,12
3006,VALLE DEL CAUCA,mas_100,2018-01-01,2018-01,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2018,1
3007,VALLE DEL CAUCA,mas_100,2018-02-01,2018-02,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2018,2
3008,VALLE DEL CAUCA,mas_100,2018-03-01,2018-03,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2018,3
3009,VALLE DEL CAUCA,mas_100,2018-04-01,2018-04,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2018,4
3010,VALLE DEL CAUCA,mas_100,2018-05-01,2018-05,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2018,5
3011,VALLE DEL CAUCA,mas_100,2018-06-01,2018-06,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2018,6
3012,VALLE DEL CAUCA,mas_100,2018-07-01,2018-07,,0.0,,0.0,,0.0,12.0,1.0,2.0,12.0,12.0,0.0,2018,7
3013,VALLE DEL CAUCA,mas_100,2018-08-01,2018-08,,0.0,,0.0,2018-08,1.0,12.0,1.0,3.0,11.0,12.0,0.08333333333333333,2018,8
3014,VALLE DEL CAUCA,mas_100,2018-09-01,2018-09,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2018,9
3015,VALLE DEL CAUCA,mas_100,2018-10-01,2018-10,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2018,10
3016,VALLE DEL CAUCA,mas_100,2018-11-01,2018-11,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2018,11
3017,VALLE DEL CAUCA,mas_100,2018-12-01,2018-12,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2018,12
3018,VALLE DEL CAUCA,mas_100,2019-01-01,2019-01,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,1
3019,VALLE DEL CAUCA,mas_100,2019-02-01,2019-02,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,2
3020,VALLE DEL CAUCA,mas_100,2019-03-01,2019-03,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,3
3021,VALLE DEL CAUCA,mas_100,2019-04-01,2019-04,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,4
3022,VALLE DEL CAUCA,mas_100,2019-05-01,2019-05,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,5
3023,VALLE DEL CAUCA,mas_100,2019-06-01,2019-06,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,6
3024,VALLE DEL CAUCA,mas_100,2019-07-01,2019-07,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,7
3025,VALLE DEL CAUCA,mas_100,2019-08-01,2019-08,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,8
3026,VALLE DEL CAUCA,mas_100,2019-09-01,2019-09,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,9
3027,VALLE DEL CAUCA,mas_100,2019-10-01,2019-10,,0.0,,0.0,,0.0,12.0,1.0,3.0,12.0,12.0,0.0,2019,10
3028,VALLE DEL CAUCA,mas_100,2019-11-01,2019-11,,0.0,,0.0,2019-11,1.0,12.0,1.0,4.0,11.0,12.0,0.08333333333333333,2019,11
3029,VALLE DEL CAUCA,mas_100,2019-12-01,2019-12,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2019,12
3030,VALLE DEL CAUCA,mas_100,2020-01-01,2020-01,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,1
3031,VALLE DEL CAUCA,mas_100,2020-02-01,2020-02,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,2
3032,VALLE DEL CAUCA,mas_100,2020-03-01,2020-03,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,3
3033,VALLE DEL CAUCA,mas_100,2020-04-01,2020-04,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,4
3034,VALLE DEL CAUCA,mas_100,2020-05-01,2020-05,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,5
3035,VALLE DEL CAUCA,mas_100,2020-06-01,2020-06,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,6
3036,VALLE DEL CAUCA,mas_100,2020-07-01,2020-07,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,7
3037,VALLE DEL CAUCA,mas_100,2020-08-01,2020-08,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,8
3038,VALLE DEL CAUCA,mas_100,2020-09-01,2020-09,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,9
3039,VALLE DEL CAUCA,mas_100,2020-10-01,2020-10,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,10
3040,VALLE DEL CAUCA,mas_100,2020-11-01,2020-11,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,11
3041,VALLE DEL CAUCA,mas_100,2020-12-01,2020-12,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2020,12
3042,VALLE DEL CAUCA,mas_100,2021-01-01,2021-01,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,1
3043,VALLE DEL CAUCA,mas_100,2021-02-01,2021-02,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,2
3044,VALLE DEL CAUCA,mas_100,2021-03-01,2021-03,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,3
3045,VALLE DEL CAUCA,mas_100,2021-04-01,2021-04,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,4
3046,VALLE DEL CAUCA,mas_100,2021-05-01,2021-05,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,5
3047,VALLE DEL CAUCA,mas_100,2021-06-01,2021-06,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,6
3048,VALLE DEL CAUCA,mas_100,2021-07-01,2021-07,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,7
3049,VALLE DEL CAUCA,mas_100,2021-08-01,2021-08,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,8
3050,VALLE DEL CAUCA,mas_100,2021-09-01,2021-09,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,9
3051,VALLE DEL CAUCA,mas_100,2021-10-01,2021-10,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,10
3052,VALLE DEL CAUCA,mas_100,2021-11-01,2021-11,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,11
3053,VALLE DEL CAUCA,mas_100,2021-12-01,2021-12,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2021,12
3054,VALLE DEL CAUCA,mas_100,2022-01-01,2022-01,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2022,1
3055,VALLE DEL CAUCA,mas_100,2022-02-01,2022-02,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2022,2
3056,VALLE DEL CAUCA,mas_100,2022-03-01,2022-03,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2022,3
3057,VALLE DEL CAUCA,mas_100,2022-04-01,2022-04,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2022,4
3058,VALLE DEL CAUCA,mas_100,2022-05-01,2022-05,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2022,5
3059,VALLE DEL CAUCA,mas_100,2022-06-01,2022-06,,0.0,,0.0,,0.0,12.0,1.0,4.0,12.0,12.0,0.0,2022,6
3060,VALLE DEL CAUCA,m1a,2015-01-01,2015-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,1
3061,VALLE DEL CAUCA,m1a,2015-02-01,2015-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,2
3062,VALLE DEL CAUCA,m1a,2015-03-01,2015-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,3
3063,VALLE DEL CAUCA,m1a,2015-04-01,2015-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,4
3064,VALLE DEL CAUCA,m1a,2015-05-01,2015-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,5
3065,VALLE DEL CAUCA,m1a,2015-06-01,2015-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,6
3066,VALLE DEL CAUCA,m1a,2015-07-01,2015-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,7
3067,VALLE DEL CAUCA,m1a,2015-08-01,2015-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,8
3068,VALLE DEL CAUCA,m1a,2015-09-01,2015-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,9
3069,VALLE DEL CAUCA,m1a,2015-10-01,2015-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,10
3070,VALLE DEL CAUCA,m1a,2015-11-01,2015-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,11
3071,VALLE DEL CAUCA,m1a,2015-12-01,2015-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,12
3072,VALLE DEL CAUCA,m1a,2016-01-01,2016-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,1
3073,VALLE DEL CAUCA,m1a,2016-02-01,2016-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,2
