Sucursal,Rango_Edad,Fechas,Year_Month,FCC_y_m,Count_CCont,FR_y_m,Count_Ret,FS_y_m,Count_Sin,CumSum_CCont,CumSum_Ret,CumSum_Sin,Pop_Actual,Pop_SinRetiros,Proporcion_Siniestros,Year,Month
BOYACA,NA,2021-11-01,2021-11,,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2021,11
BOYACA,NA,2021-12-01,2021-12,,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2021,12
BOYACA,NA,2022-01-01,2022-01,,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2022,1
BOYACA,NA,2022-02-01,2022-02,,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2022,2
BOYACA,NA,2022-03-01,2022-03,,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2022,3
BOYACA,NA,2022-04-01,2022-04,,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2022,4
BOYACA,NA,2022-05-01,2022-05,,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2022,5
BOYACA,NA,2022-06-01,2022-06,,0.0,,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2022,6
BOYACA,m1a,2015-01-01,2015-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,1
BOYACA,m1a,2015-02-01,2015-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,2
BOYACA,m1a,2015-03-01,2015-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,3
BOYACA,m1a,2015-04-01,2015-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,4
BOYACA,m1a,2015-05-01,2015-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,5
BOYACA,m1a,2015-06-01,2015-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,6
BOYACA,m1a,2015-07-01,2015-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,7
BOYACA,m1a,2015-08-01,2015-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,8
BOYACA,m1a,2015-09-01,2015-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,9
BOYACA,m1a,2015-10-01,2015-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,10
BOYACA,m1a,2015-11-01,2015-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,11
BOYACA,m1a,2015-12-01,2015-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2015,12
BOYACA,m1a,2016-01-01,2016-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,1
BOYACA,m1a,2016-02-01,2016-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,2
BOYACA,m1a,2016-03-01,2016-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,3
BOYACA,m1a,2016-04-01,2016-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,4
BOYACA,m1a,2016-05-01,2016-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,5
BOYACA,m1a,2016-06-01,2016-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,6
BOYACA,m1a,2016-07-01,2016-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,7
BOYACA,m1a,2016-08-01,2016-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,8
BOYACA,m1a,2016-09-01,2016-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,9
BOYACA,m1a,2016-10-01,2016-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,10
BOYACA,m1a,2016-11-01,2016-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,11
BOYACA,m1a,2016-12-01,2016-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2016,12
BOYACA,m1a,2017-01-01,2017-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,1
BOYACA,m1a,2017-02-01,2017-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,2
BOYACA,m1a,2017-03-01,2017-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,3
BOYACA,m1a,2017-04-01,2017-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,4
BOYACA,m1a,2017-05-01,2017-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,5
BOYACA,m1a,2017-06-01,2017-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,6
BOYACA,m1a,2017-07-01,2017-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,7
BOYACA,m1a,2017-08-01,2017-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,8
BOYACA,m1a,2017-09-01,2017-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,9
BOYACA,m1a,2017-10-01,2017-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,10
BOYACA,m1a,2017-11-01,2017-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,11
BOYACA,m1a,2017-12-01,2017-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2017,12
BOYACA,m1a,2018-01-01,2018-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,1
BOYACA,m1a,2018-02-01,2018-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,2
BOYACA,m1a,2018-03-01,2018-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,3
BOYACA,m1a,2018-04-01,2018-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,4
BOYACA,m1a,2018-05-01,2018-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,5
BOYACA,m1a,2018-06-01,2018-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,6
BOYACA,m1a,2018-07-01,2018-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,7
BOYACA,m1a,2018-08-01,2018-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,8
BOYACA,m1a,2018-09-01,2018-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,9
BOYACA,m1a,2018-10-01,2018-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,10
BOYACA,m1a,2018-11-01,2018-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,11
BOYACA,m1a,2018-12-01,2018-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2018,12
BOYACA,m1a,2019-01-01,2019-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,1
BOYACA,m1a,2019-02-01,2019-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,2
BOYACA,m1a,2019-03-01,2019-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,3
BOYACA,m1a,2019-04-01,2019-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,4
BOYACA,m1a,2019-05-01,2019-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,5
BOYACA,m1a,2019-06-01,2019-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,6
BOYACA,m1a,2019-07-01,2019-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,7
BOYACA,m1a,2019-08-01,2019-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,8
BOYACA,m1a,2019-09-01,2019-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,9
BOYACA,m1a,2019-10-01,2019-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,10
BOYACA,m1a,2019-11-01,2019-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,11
BOYACA,m1a,2019-12-01,2019-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2019,12
BOYACA,m1a,2020-01-01,2020-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,1
BOYACA,m1a,2020-02-01,2020-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,2
BOYACA,m1a,2020-03-01,2020-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,3
BOYACA,m1a,2020-04-01,2020-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,4
BOYACA,m1a,2020-05-01,2020-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,5
BOYACA,m1a,2020-06-01,2020-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,6
BOYACA,m1a,2020-07-01,2020-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,7
BOYACA,m1a,2020-08-01,2020-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,8
BOYACA,m1a,2020-09-01,2020-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,9
BOYACA,m1a,2020-10-01,2020-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,10
BOYACA,m1a,2020-11-01,2020-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,11
BOYACA,m1a,2020-12-01,2020-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020,12
BOYACA,m1a,2021-01-01,2021-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,1
BOYACA,m1a,2021-02-01,2021-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,2
BOYACA,m1a,2021-03-01,2021-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,3
BOYACA,m1a,2021-04-01,2021-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,4
BOYACA,m1a,2021-05-01,2021-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,5
BOYACA,m1a,2021-06-01,2021-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,6
BOYACA,m1a,2021-07-01,2021-07,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,7
BOYACA,m1a,2021-08-01,2021-08,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,8
BOYACA,m1a,2021-09-01,2021-09,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,9
BOYACA,m1a,2021-10-01,2021-10,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,10
BOYACA,m1a,2021-11-01,2021-11,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,11
BOYACA,m1a,2021-12-01,2021-12,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021,12
BOYACA,m1a,2022-01-01,2022-01,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2022,1
BOYACA,m1a,2022-02-01,2022-02,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2022,2
BOYACA,m1a,2022-03-01,2022-03,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2022,3
BOYACA,m1a,2022-04-01,2022-04,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2022,4
BOYACA,m1a,2022-05-01,2022-05,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2022,5
BOYACA,m1a,2022-06-01,2022-06,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2022,6
PUTUMAYO,15-44,2015-01-01,2015-01,2015-01,61.0,,0.0,,0.0,61.0,0.0,0.0,61.0,61.0,0.0,2015,1
PUTUMAYO,15-44,2015-02-01,2015-02,2015-02,223.0,,0.0,,0.0,284.0,0.0,0.0,284.0,284.0,0.0,2015,2
PUTUMAYO,15-44,2015-03-01,2015-03,2015-03,275.0,,0.0,,0.0,559.0,0.0,0.0,559.0,559.0,0.0,2015,3
PUTUMAYO,15-44,2015-04-01,2015-04,2015-04,159.0,,0.0,,0.0,718.0,0.0,0.0,718.0,718.0,0.0,2015,4
PUTUMAYO,15-44,2015-05-01,2015-05,2015-05,136.0,,0.0,,0.0,854.0,0.0,0.0,854.0,854.0,0.0,2015,5
PUTUMAYO,15-44,2015-06-01,2015-06,2015-06,81.0,,0.0,,0.0,935.0,0.0,0.0,935.0,935.0,0.0,2015,6
PUTUMAYO,15-44,2015-07-01,2015-07,2015-07,175.0,2015-07,3.0,,0.0,1110.0,3.0,0.0,1107.0,1107.0,0.0,2015,7
PUTUMAYO,15-44,2015-08-01,2015-08,2015-08,137.0,,0.0,,0.0,1247.0,3.0,0.0,1247.0,1247.0,0.0,2015,8
PUTUMAYO,15-44,2015-09-01,2015-09,2015-09,383.0,,0.0,,0.0,1630.0,3.0,0.0,1630.0,1630.0,0.0,2015,9
PUTUMAYO,15-44,2015-10-01,2015-10,2015-10,227.0,,0.0,,0.0,1857.0,3.0,0.0,1857.0,1857.0,0.0,2015,10
PUTUMAYO,15-44,2015-11-01,2015-11,2015-11,236.0,,0.0,,0.0,2093.0,3.0,0.0,2093.0,2093.0,0.0,2015,11
PUTUMAYO,15-44,2015-12-01,2015-12,2015-12,183.0,2015-12,2.0,2015-12,1.0,2276.0,5.0,1.0,2273.0,2274.0,43.975373790677224,2015,12
PUTUMAYO,15-44,2016-01-01,2016-01,2016-01,312.0,,0.0,2016-01,1.0,2588.0,5.0,2.0,2587.0,2588.0,38.639876352395675,2016,1
PUTUMAYO,15-44,2016-02-01,2016-02,2016-02,390.0,,0.0,,0.0,2978.0,5.0,2.0,2978.0,2978.0,0.0,2016,2
PUTUMAYO,15-44,2016-03-01,2016-03,2016-03,456.0,,0.0,,0.0,3434.0,5.0,2.0,3434.0,3434.0,0.0,2016,3
PUTUMAYO,15-44,2016-04-01,2016-04,2016-04,347.0,2016-04,1.0,,0.0,3781.0,6.0,2.0,3780.0,3780.0,0.0,2016,4
PUTUMAYO,15-44,2016-05-01,2016-05,2016-05,316.0,2016-05,1.0,,0.0,4097.0,7.0,2.0,4096.0,4096.0,0.0,2016,5
PUTUMAYO,15-44,2016-06-01,2016-06,2016-06,303.0,2016-06,9.0,2016-06,1.0,4400.0,16.0,3.0,4390.0,4391.0,22.77385561375541,2016,6
PUTUMAYO,15-44,2016-07-01,2016-07,2016-07,398.0,2016-07,3.0,,0.0,4798.0,19.0,3.0,4795.0,4795.0,0.0,2016,7
PUTUMAYO,15-44,2016-08-01,2016-08,2016-08,542.0,2016-08,1.0,,0.0,5340.0,20.0,3.0,5339.0,5339.0,0.0,2016,8
PUTUMAYO,15-44,2016-09-01,2016-09,2016-09,387.0,2016-09,3.0,,0.0,5727.0,23.0,3.0,5724.0,5724.0,0.0,2016,9
PUTUMAYO,15-44,2016-10-01,2016-10,2016-10,317.0,2016-10,2.0,,0.0,6044.0,25.0,3.0,6042.0,6042.0,0.0,2016,10
PUTUMAYO,15-44,2016-11-01,2016-11,2016-11,218.0,2016-11,2.0,,0.0,6262.0,27.0,3.0,6260.0,6260.0,0.0,2016,11
PUTUMAYO,15-44,2016-12-01,2016-12,2016-12,178.0,,0.0,2016-12,1.0,6440.0,27.0,4.0,6439.0,6440.0,15.527950310559007,2016,12
PUTUMAYO,15-44,2017-01-01,2017-01,2017-01,163.0,,0.0,2017-01,1.0,6603.0,27.0,5.0,6602.0,6603.0,15.144631228229592,2017,1
PUTUMAYO,15-44,2017-02-01,2017-02,2017-02,358.0,2017-02,2.0,,0.0,6961.0,29.0,5.0,6959.0,6959.0,0.0,2017,2
PUTUMAYO,15-44,2017-03-01,2017-03,2017-03,491.0,2017-03,1.0,2017-03,2.0,7452.0,30.0,7.0,7449.0,7451.0,26.84203462622467,2017,3
PUTUMAYO,15-44,2017-04-01,2017-04,2017-04,49.0,,0.0,2017-04,3.0,7501.0,30.0,10.0,7498.0,7501.0,39.99466737768298,2017,4
PUTUMAYO,15-44,2017-05-01,2017-05,2017-05,584.0,2017-05,3.0,2017-05,1.0,8085.0,33.0,11.0,8081.0,8082.0,12.373174956693887,2017,5
PUTUMAYO,15-44,2017-06-01,2017-06,2017-06,380.0,2017-06,1.0,2017-06,1.0,8465.0,34.0,12.0,8463.0,8464.0,11.814744801512287,2017,6
PUTUMAYO,15-44,2017-07-01,2017-07,2017-07,453.0,2017-07,5.0,2017-07,2.0,8918.0,39.0,14.0,8911.0,8913.0,22.43913384943341,2017,7
PUTUMAYO,15-44,2017-08-01,2017-08,2017-08,504.0,2017-08,1.0,2017-08,2.0,9422.0,40.0,16.0,9419.0,9421.0,21.229168878038426,2017,8
PUTUMAYO,15-44,2017-09-01,2017-09,2017-09,624.0,2017-09,4.0,2017-09,6.0,10046.0,44.0,22.0,10036.0,10042.0,59.749053973312094,2017,9
PUTUMAYO,15-44,2017-10-01,2017-10,2017-10,669.0,2017-10,1.0,,0.0,10715.0,45.0,22.0,10714.0,10714.0,0.0,2017,10
PUTUMAYO,15-44,2017-11-01,2017-11,2017-11,533.0,2017-11,5.0,2017-11,1.0,11248.0,50.0,23.0,11242.0,11243.0,8.894423196655698,2017,11
PUTUMAYO,15-44,2017-12-01,2017-12,2017-12,250.0,,0.0,2017-12,1.0,11498.0,50.0,24.0,11497.0,11498.0,8.697164724299878,2017,12
PUTUMAYO,15-44,2018-01-01,2018-01,2018-01,471.0,2018-01,3.0,2018-01,7.0,11969.0,53.0,31.0,11959.0,11966.0,58.4990807287314,2018,1
PUTUMAYO,15-44,2018-02-01,2018-02,2018-02,891.0,2018-02,3.0,2018-02,1.0,12860.0,56.0,32.0,12856.0,12857.0,7.777864198491094,2018,2
PUTUMAYO,15-44,2018-03-01,2018-03,2018-03,931.0,2018-03,3.0,,0.0,13791.0,59.0,32.0,13788.0,13788.0,0.0,2018,3
PUTUMAYO,15-44,2018-04-01,2018-04,2018-04,930.0,2018-04,5.0,,0.0,14721.0,64.0,32.0,14716.0,14716.0,0.0,2018,4
PUTUMAYO,15-44,2018-05-01,2018-05,2018-05,746.0,2018-05,7.0,2018-05,3.0,15467.0,71.0,35.0,15457.0,15460.0,19.404915912031047,2018,5
PUTUMAYO,15-44,2018-06-01,2018-06,2018-06,735.0,2018-06,4.0,2018-06,3.0,16202.0,75.0,38.0,16195.0,16198.0,18.52080503765897,2018,6
PUTUMAYO,15-44,2018-07-01,2018-07,2018-07,488.0,2018-07,6.0,2018-07,1.0,16690.0,81.0,39.0,16683.0,16684.0,5.993766482857827,2018,7
PUTUMAYO,15-44,2018-08-01,2018-08,2018-08,412.0,2018-08,4.0,2018-08,2.0,17102.0,85.0,41.0,17096.0,17098.0,11.697274535033337,2018,8
PUTUMAYO,15-44,2018-09-01,2018-09,2018-09,453.0,2018-09,7.0,,0.0,17555.0,92.0,41.0,17548.0,17548.0,0.0,2018,9
PUTUMAYO,15-44,2018-10-01,2018-10,2018-10,270.0,2018-10,4.0,2018-10,2.0,17825.0,96.0,43.0,17819.0,17821.0,11.222714774704,2018,10
PUTUMAYO,15-44,2018-11-01,2018-11,2018-11,385.0,,0.0,2018-11,1.0,18210.0,96.0,44.0,18209.0,18210.0,5.491488193300384,2018,11
PUTUMAYO,15-44,2018-12-01,2018-12,2018-12,298.0,,0.0,2018-12,1.0,18508.0,96.0,45.0,18507.0,18508.0,5.403068943159715,2018,12
PUTUMAYO,15-44,2019-01-01,2019-01,2019-01,198.0,2019-01,3.0,2019-01,2.0,18706.0,99.0,47.0,18701.0,18703.0,10.693471635566487,2019,1
PUTUMAYO,15-44,2019-02-01,2019-02,2019-02,439.0,2019-02,3.0,,0.0,19145.0,102.0,47.0,19142.0,19142.0,0.0,2019,2
PUTUMAYO,15-44,2019-03-01,2019-03,2019-03,497.0,2019-03,2.0,2019-03,3.0,19642.0,104.0,50.0,19637.0,19640.0,15.274949083503056,2019,3
PUTUMAYO,15-44,2019-04-01,2019-04,2019-04,370.0,2019-04,2.0,2019-04,2.0,20012.0,106.0,52.0,20008.0,20010.0,9.995002498750624,2019,4
PUTUMAYO,15-44,2019-05-01,2019-05,2019-05,463.0,2019-05,4.0,,0.0,20475.0,110.0,52.0,20471.0,20471.0,0.0,2019,5
PUTUMAYO,15-44,2019-06-01,2019-06,2019-06,446.0,2019-06,4.0,,0.0,20921.0,114.0,52.0,20917.0,20917.0,0.0,2019,6
PUTUMAYO,15-44,2019-07-01,2019-07,2019-07,568.0,2019-07,3.0,2019-07,3.0,21489.0,117.0,55.0,21483.0,21486.0,13.962580284836637,2019,7
PUTUMAYO,15-44,2019-08-01,2019-08,2019-08,454.0,2019-08,1.0,2019-08,1.0,21943.0,118.0,56.0,21941.0,21942.0,4.557469692826542,2019,8
PUTUMAYO,15-44,2019-09-01,2019-09,2019-09,400.0,2019-09,7.0,2019-09,2.0,22343.0,125.0,58.0,22334.0,22336.0,8.954154727793696,2019,9
PUTUMAYO,15-44,2019-10-01,2019-10,2019-10,347.0,2019-10,2.0,2019-10,3.0,22690.0,127.0,61.0,22685.0,22688.0,13.222849083215799,2019,10
PUTUMAYO,15-44,2019-11-01,2019-11,2019-11,228.0,2019-11,1.0,2019-11,1.0,22918.0,128.0,62.0,22916.0,22917.0,4.363572893485186,2019,11
PUTUMAYO,15-44,2019-12-01,2019-12,2019-12,212.0,2019-12,3.0,2019-12,1.0,23130.0,131.0,63.0,23126.0,23127.0,4.323950361049855,2019,12
PUTUMAYO,15-44,2020-01-01,2020-01,2020-01,165.0,2020-01,5.0,2020-01,5.0,23295.0,136.0,68.0,23285.0,23290.0,21.468441391155004,2020,1
PUTUMAYO,15-44,2020-02-01,2020-02,2020-02,431.0,2020-02,1.0,2020-02,1.0,23726.0,137.0,69.0,23724.0,23725.0,4.214963119072708,2020,2
PUTUMAYO,15-44,2020-03-01,2020-03,2020-03,338.0,,0.0,,0.0,24064.0,137.0,69.0,24064.0,24064.0,0.0,2020,3
PUTUMAYO,15-44,2020-04-01,2020-04,2020-04,351.0,,0.0,2020-04,1.0,24415.0,137.0,70.0,24414.0,24415.0,4.095842719639566,2020,4
PUTUMAYO,15-44,2020-05-01,2020-05,2020-05,409.0,,0.0,2020-05,1.0,24824.0,137.0,71.0,24823.0,24824.0,4.028359651949726,2020,5
PUTUMAYO,15-44,2020-06-01,2020-06,2020-06,305.0,2020-06,1.0,2020-06,1.0,25129.0,138.0,72.0,25127.0,25128.0,3.9796243234638653,2020,6
PUTUMAYO,15-44,2020-07-01,2020-07,2020-07,432.0,,0.0,2020-07,1.0,25561.0,138.0,73.0,25560.0,25561.0,3.912210007433199,2020,7
PUTUMAYO,15-44,2020-08-01,2020-08,2020-08,430.0,2020-08,1.0,2020-08,1.0,25991.0,139.0,74.0,25989.0,25990.0,3.847633705271258,2020,8
PUTUMAYO,15-44,2020-09-01,2020-09,2020-09,401.0,2020-09,1.0,2020-09,1.0,26392.0,140.0,75.0,26390.0,26391.0,3.7891705505664808,2020,9
PUTUMAYO,15-44,2020-10-01,2020-10,2020-10,362.0,2020-10,5.0,,0.0,26754.0,145.0,75.0,26749.0,26749.0,0.0,2020,10
PUTUMAYO,15-44,2020-11-01,2020-11,2020-11,212.0,2020-11,2.0,2020-11,1.0,26966.0,147.0,76.0,26963.0,26964.0,3.7086485684616526,2020,11
PUTUMAYO,15-44,2020-12-01,2020-12,2020-12,335.0,,0.0,2020-12,4.0,27301.0,147.0,80.0,27297.0,27301.0,14.651477967840007,2020,12
PUTUMAYO,15-44,2021-01-01,2021-01,2021-01,224.0,2021-01,2.0,2021-01,6.0,27525.0,149.0,86.0,27517.0,27523.0,21.79994913345202,2021,1
PUTUMAYO,15-44,2021-02-01,2021-02,2021-02,445.0,,0.0,2021-02,3.0,27970.0,149.0,89.0,27967.0,27970.0,10.72577761887737,2021,2
PUTUMAYO,15-44,2021-03-01,2021-03,2021-03,179.0,2021-03,5.0,2021-03,4.0,28149.0,154.0,93.0,28140.0,28144.0,14.212620807276862,2021,3
PUTUMAYO,15-44,2021-04-01,2021-04,2021-04,303.0,,0.0,2021-04,2.0,28452.0,154.0,95.0,28450.0,28452.0,7.0293828201883874,2021,4
PUTUMAYO,15-44,2021-05-01,2021-05,2021-05,437.0,2021-05,6.0,2021-05,5.0,28889.0,160.0,100.0,28878.0,28883.0,17.31122113353876,2021,5
PUTUMAYO,15-44,2021-06-01,2021-06,2021-06,570.0,2021-06,3.0,2021-06,3.0,29459.0,163.0,103.0,29453.0,29456.0,10.184682237914178,2021,6
PUTUMAYO,15-44,2021-07-01,2021-07,2021-07,661.0,2021-07,4.0,2021-07,6.0,30120.0,167.0,109.0,30110.0,30116.0,19.922964537123125,2021,7
PUTUMAYO,15-44,2021-08-01,2021-08,2021-08,488.0,2021-08,1.0,2021-08,1.0,30608.0,168.0,110.0,30606.0,30607.0,3.267226451465351,2021,8
PUTUMAYO,15-44,2021-09-01,2021-09,2021-09,456.0,2021-09,4.0,2021-09,1.0,31064.0,172.0,111.0,31059.0,31060.0,3.2195750160978753,2021,9
PUTUMAYO,15-44,2021-10-01,2021-10,2021-10,331.0,2021-10,1.0,,0.0,31395.0,173.0,111.0,31394.0,31394.0,0.0,2021,10
PUTUMAYO,15-44,2021-11-01,2021-11,2021-11,412.0,2021-11,2.0,2021-11,1.0,31807.0,175.0,112.0,31804.0,31805.0,3.144159723313944,2021,11
PUTUMAYO,15-44,2021-12-01,2021-12,2021-12,329.0,,0.0,2021-12,3.0,32136.0,175.0,115.0,32133.0,32136.0,9.335324869305452,2021,12
PUTUMAYO,15-44,2022-01-01,2022-01,2022-01,282.0,2022-01,1.0,2022-01,1.0,32418.0,176.0,116.0,32416.0,32417.0,3.0848011845636547,2022,1
PUTUMAYO,15-44,2022-02-01,2022-02,2022-02,296.0,2022-02,1.0,,0.0,32714.0,177.0,116.0,32713.0,32713.0,0.0,2022,2
PUTUMAYO,15-44,2022-03-01,2022-03,2022-03,248.0,2022-03,3.0,2022-03,2.0,32962.0,180.0,118.0,32957.0,32959.0,6.068145271397797,2022,3
PUTUMAYO,15-44,2022-04-01,2022-04,,0.0,,0.0,,0.0,32962.0,180.0,118.0,32962.0,32962.0,0.0,2022,4
PUTUMAYO,15-44,2022-05-01,2022-05,,0.0,,0.0,,0.0,32962.0,180.0,118.0,32962.0,32962.0,0.0,2022,5
PUTUMAYO,15-44,2022-06-01,2022-06,,0.0,,0.0,,0.0,32962.0,180.0,118.0,32962.0,32962.0,0.0,2022,6
PUTUMAYO,65-84,2015-01-01,2015-01,2015-01,18.0,,0.0,,0.0,18.0,0.0,0.0,18.0,18.0,0.0,2015,1
PUTUMAYO,65-84,2015-02-01,2015-02,2015-02,50.0,,0.0,,0.0,68.0,0.0,0.0,68.0,68.0,0.0,2015,2
